actual,predict,predict_prob
0,0,8.5713e-06
0,0,1.21402e-05
0,0,1.53835e-05
0,0,1.78547e-05
0,0,1.11063e-05
0,0,9.29743e-06
0,0,1.73863e-05
0,0,6.08001e-06
0,0,1.65223e-05
0,0,1.75905e-05
0,0,7.33283e-06
0,0,3.00665e-05
0,0,8.51602e-06
0,0,2.11369e-05
0,0,0.000109836
0,0,0.000127761
0,0,0.000172664
0,0,0.000397038
0,0,0.0009445
0,0,0.0044545
0,0,0.00932921
0,0,0.0680283
0,0,0.193946
1,1,0.818864
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,5.40484e-06
0,0,8.5713e-06
0,0,1.21402e-05
0,0,1.53835e-05
0,0,1.78547e-05
0,0,1.948e-05
0,0,2.04209e-05
0,0,2.08106e-05
0,0,2.08174e-05
0,0,2.0553e-05
0,0,2.09656e-05
0,0,2.1706e-05
0,0,2.26335e-05
0,0,7.35511e-06
0,0,1.60395e-05
0,0,4.0447e-05
0,0,9.27964e-05
0,0,0.000110176
0,0,0.00030048
0,0,0.000344113
0,0,0.0018046
0,0,0.00877716
0,0,0.0374182
0,0,0.105816
1,1,0.769725
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,3.72934e-08
0,0,9.58751e-08
0,0,1.23219e-07
0,0,1.55227e-07
0,0,5.03988e-07
0,0,1.9601e-07
0,0,9.0279e-07
0,0,3.48526e-06
0,0,4.80742e-06
0,0,8.55843e-06
0,0,8.77896e-06
0,0,6.15537e-06
0,0,7.43956e-06
0,0,1.19469e-05
0,0,7.57302e-06
0,0,1.29665e-05
0,0,7.41827e-06
0,0,1.40158e-05
0,0,2.05551e-05
0,0,9.07665e-06
0,0,2.51912e-05
0,0,9.411e-06
0,0,6.05494e-05
0,0,4.16679e-05
0,0,0.000123153
0,0,0.000162493
0,0,0.00041982
0,0,0.00137082
0,0,0.00458421
0,0,0.0120996
0,0,0.0481676
0,0,0.215575
1,1,0.810103
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,2.72175e-06
0,0,1.44078e-06
0,0,5.34006e-07
0,0,2.89785e-07
0,0,5.93032e-08
0,0,8.5664e-08
0,0,2.22339e-08
0,0,6.85368e-08
0,0,3.7682e-08
0,0,1.0805e-07
0,0,3.66784e-08
0,0,1.16506e-07
0,0,1.43016e-07
0,0,3.08641e-07
0,0,1.05188e-06
0,0,8.02325e-07
0,0,1.75719e-06
0,0,4.5966e-06
0,0,5.82528e-06
0,0,7.14935e-06
0,0,6.93991e-06
0,0,2.50216e-05
0,0,7.16831e-06
0,0,1.89649e-05
0,0,8.66088e-06
0,0,1.60751e-05
0,0,1.14222e-05
0,0,1.60619e-05
0,0,8.18803e-06
0,0,2.45479e-05
0,0,3.01695e-05
0,0,3.48476e-05
0,0,0.00018728
0,0,0.000214841
0,0,0.000331968
0,0,0.000669401
0,0,0.00177964
0,0,0.0177483
0,0,0.0941105
0,1,0.622416
1,1,0.855703
0,0,0.000532431
0,0,4.39123e-05
0,0,1.05335e-05
0,0,7.91608e-06
0,0,1.18244e-05
0,0,1.54141e-05
0,0,1.94327e-05
0,0,1.34065e-05
0,0,1.4934e-05
0,0,4.97689e-06
0,0,3.34488e-06
0,0,8.16111e-07
0,0,5.18039e-07
0,0,1.24881e-07
0,0,3.53647e-08
0,0,5.53407e-08
0,0,5.03861e-08
0,0,2.97018e-08
0,0,3.19196e-08
0,0,5.26698e-08
0,0,2.04021e-07
0,0,2.01644e-07
0,0,8.00854e-07
0,0,2.64696e-07
0,0,2.05119e-06
0,0,1.30382e-06
0,0,8.34544e-06
0,0,5.40464e-06
0,0,4.27617e-06
0,0,1.55295e-05
0,0,1.53208e-05
0,0,1.31899e-05
0,0,1.33608e-05
0,0,9.78387e-06
0,0,1.39647e-05
0,0,2.07823e-05
0,0,1.92784e-05
0,0,6.89875e-06
0,0,1.47647e-05
0,0,1.93855e-05
0,0,8.94786e-05
0,0,8.29526e-05
0,0,0.000126256
0,0,0.000388631
0,0,0.000693645
0,0,0.0011755
0,0,0.00525036
0,0,0.0370301
0,0,0.275522
1,1,0.800942
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,1.9935e-07
0,0,8.27624e-07
0,0,8.27245e-07
0,0,3.52668e-06
0,0,1.47416e-06
0,0,7.09759e-06
0,0,6.60663e-06
0,0,4.4915e-06
0,0,1.56572e-05
0,0,5.67183e-06
0,0,1.45604e-05
0,0,2.1268e-05
0,0,5.81657e-06
0,0,2.79109e-05
0,0,1.58918e-05
0,0,1.00622e-05
0,0,1.19901e-05
0,0,2.73282e-05
0,0,1.80479e-05
0,0,8.22571e-05
0,0,0.000116071
0,0,0.00018785
0,0,0.000340533
0,0,0.000616035
0,0,0.00360009
0,0,0.0195475
0,0,0.102363
0,0,0.428454
1,1,0.860438
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,7.06852e-06
0,0,4.41113e-06
0,0,1.25992e-06
0,0,8.228e-07
0,0,2.07888e-07
0,0,1.2228e-07
0,0,3.12653e-08
0,0,4.96848e-08
0,0,1.62235e-08
0,0,7.07377e-08
0,0,4.50798e-08
0,0,5.89578e-08
0,0,1.11805e-07
0,0,2.98965e-07
0,0,3.44783e-07
0,0,1.94156e-06
0,0,1.73985e-06
0,0,3.64268e-06
0,0,5.50458e-06
0,0,7.75424e-06
0,0,6.72412e-06
0,0,7.36049e-06
0,0,1.40113e-05
0,0,1.89173e-05
0,0,1.50162e-05
0,0,2.08971e-05
0,0,1.95983e-05
0,0,6.9339e-06
0,0,2.13829e-05
0,0,1.02166e-05
0,0,1.63639e-05
0,0,1.713e-05
0,0,6.05786e-05
0,0,0.000128525
0,0,0.000151475
0,0,0.000690131
0,0,0.000663526
0,0,0.00235733
0,0,0.0198575
0,0,0.101164
0,1,0.565903
1,1,0.832715
0,0,0.000339734
0,0,4.88699e-05
0,0,1.00157e-05
0,0,6.74369e-06
0,0,1.12008e-05
0,0,3.1522e-05
0,0,2.91344e-05
0,0,3.0825e-05
0,0,1.51306e-05
0,0,8.32126e-06
0,0,4.5962e-06
0,0,1.9591e-06
0,0,6.46651e-07
0,0,1.6352e-07
0,0,6.1132e-08
0,0,5.01819e-08
0,0,3.79179e-08
0,0,3.16115e-08
0,0,2.80838e-08
0,0,6.88313e-08
0,0,1.09248e-07
0,0,1.80643e-07
0,0,2.46272e-07
0,0,4.25771e-07
0,0,8.60297e-07
0,0,3.93074e-06
0,0,2.22052e-06
0,0,1.11031e-05
0,0,1.05534e-05
0,0,1.09702e-05
0,0,5.95227e-06
0,0,1.31794e-05
0,0,1.36676e-05
0,0,2.25299e-05
0,0,7.91771e-06
0,0,2.73118e-05
0,0,8.69536e-06
0,0,2.00133e-05
0,0,7.65937e-06
0,0,2.61234e-05
0,0,2.51983e-05
0,0,7.05954e-05
0,0,0.00011053
0,0,0.000251822
0,0,0.000293983
0,0,0.00121256
0,0,0.0040361
0,0,0.0114131
0,0,0.119122
1,0,0.258797
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,8.45103e-08
0,0,2.57317e-08
0,0,7.08468e-08
0,0,2.89509e-08
0,0,5.09933e-08
0,0,6.33463e-08
0,0,5.46832e-08
0,0,2.10764e-07
0,0,3.10456e-07
0,0,2.61325e-07
0,0,1.57023e-06
0,0,6.51923e-07
0,0,2.56687e-06
0,0,2.58892e-06
0,0,9.67243e-06
0,0,8.91024e-06
0,0,1.26388e-05
0,0,9.20798e-06
0,0,1.09787e-05
0,0,7.76781e-06
0,0,9.84483e-06
0,0,1.15781e-05
0,0,1.19144e-05
0,0,1.47961e-05
0,0,8.7605e-06
0,0,1.65859e-05
0,0,3.09253e-05
0,0,0.000156038
0,0,0.000160487
0,0,0.000325299
0,0,0.000300074
0,0,0.00145925
0,0,0.00477749
0,0,0.0153614
0,0,0.0842416
0,1,0.566447
1,1,0.828461
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,2.44763e-06
0,0,1.57066e-05
0,0,1.14777e-05
0,0,1.64773e-05
0,0,7.55214e-06
0,0,4.35016e-06
0,0,2.10879e-06
0,0,6.8729e-07
0,0,3.45175e-07
0,0,1.58405e-07
0,0,3.79647e-08
0,0,6.69508e-08
0,0,1.47804e-08
0,0,3.16411e-08
0,0,7.08802e-08
0,0,1.25585e-07
0,0,1.02401e-07
0,0,1.54262e-07
0,0,3.14263e-07
0,0,1.43124e-06
0,0,2.26418e-06
0,0,1.02069e-06
0,0,3.68211e-06
0,0,1.3251e-05
0,0,6.57525e-06
0,0,7.78941e-06
0,0,2.03132e-05
0,0,1.08188e-05
0,0,6.88066e-06
0,0,1.95251e-05
0,0,1.70234e-05
0,0,1.38138e-05
0,0,1.33685e-05
0,0,7.88291e-06
0,0,3.67154e-05
0,0,3.38011e-05
0,0,3.02542e-05
0,0,8.84314e-05
0,0,0.000331756
0,0,0.000294241
0,0,0.000826265
0,0,0.00118489
0,0,0.00558493
0,0,0.0384762
0,0,0.307739
1,1,0.806553
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,2.92097e-06
0,0,4.88443e-06
0,0,3.46643e-06
0,0,1.67877e-05
0,0,4.54913e-06
0,0,8.05548e-06
0,0,1.58027e-05
0,0,2.08763e-05
0,0,1.81919e-05
0,0,8.94696e-06
0,0,1.25183e-05
0,0,8.99881e-06
0,0,2.99477e-05
0,0,1.24393e-05
0,0,5.73018e-05
0,0,2.9703e-05
0,0,0.000185056
0,0,0.000152613
0,0,0.000593674
0,0,0.000959877
0,0,0.00181917
0,0,0.0252186
0,0,0.0899541
0,1,0.55956
1,1,0.840019
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,1.40468e-07
0,0,5.27583e-07
0,0,2.81617e-07
0,0,1.56665e-06
0,0,6.30385e-07
0,0,4.1852e-06
0,0,7.10196e-06
0,0,3.60618e-06
0,0,6.9429e-06
0,0,5.66824e-06
0,0,8.48555e-06
0,0,1.39574e-05
0,0,1.2282e-05
0,0,7.08846e-06
0,0,1.64213e-05
0,0,7.06749e-06
0,0,2.3735e-05
0,0,1.57417e-05
0,0,2.31612e-05
0,0,5.08075e-05
0,0,3.40931e-05
0,0,0.000103032
0,0,0.000485641
0,0,0.000336347
0,0,0.000934587
0,0,0.00183671
0,0,0.0325327
0,0,0.0415101
0,0,0.494518
1,1,0.822525
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,5.40484e-06
0,0,8.5713e-06
0,0,1.21402e-05
0,0,1.53835e-05
0,0,1.78547e-05
0,0,1.948e-05
0,0,1.1649e-05
0,0,2.43758e-05
0,0,1.13124e-05
0,0,7.34988e-06
0,0,2.29467e-05
0,0,6.66342e-06
0,0,1.65711e-05
0,0,8.955e-06
0,0,2.07815e-05
0,0,0.000102029
0,0,0.000185372
0,0,0.000169282
0,0,0.000323523
0,0,0.000707236
0,0,0.00313884
0,0,0.015737
0,0,0.160228
0,1,0.599228
1,1,0.8348
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,5.13655e-07
0,0,1.06284e-06
0,0,2.25058e-06
0,0,1.56705e-06
0,0,7.17923e-06
0,0,7.8022e-06
0,0,4.13206e-06
0,0,1.64524e-05
0,0,1.086e-05
0,0,8.77709e-06
0,0,2.43062e-05
0,0,1.85804e-05
0,0,6.88332e-06
0,0,1.19388e-05
0,0,7.8554e-06
0,0,9.68845e-06
0,0,2.5053e-05
0,0,3.65193e-05
0,0,0.000102885
0,0,0.000149164
0,0,0.000270485
0,0,0.000362637
0,0,0.000823883
0,0,0.00233902
0,0,0.0247098
0,0,0.130219
0,1,0.706836
1,1,0.855497
0,0,0.000774324
0,0,4.53657e-05
0,0,6.90198e-06
0,0,4.15701e-06
0,0,6.43353e-06
0,0,1.43411e-05
0,0,2.50925e-05
0,0,1.53719e-05
0,0,9.93413e-06
0,0,6.34895e-06
0,0,2.33002e-06
0,0,1.08889e-06
0,0,7.14507e-07
0,0,1.30286e-07
0,0,8.46936e-08
0,0,4.28893e-08
0,0,2.78273e-08
0,0,2.63132e-08
0,0,9.25848e-08
0,0,2.8403e-08
0,0,2.15658e-07
0,0,1.16383e-07
0,0,3.11647e-07
0,0,9.94286e-07
0,0,2.1588e-06
0,0,1.96732e-06
0,0,3.76847e-06
0,0,6.40257e-06
0,0,9.60664e-06
0,0,4.62574e-06
0,0,2.15173e-05
0,0,1.85066e-05
0,0,1.05754e-05
0,0,1.8123e-05
0,0,1.04279e-05
0,0,2.51351e-05
0,0,6.6709e-06
0,0,1.15089e-05
0,0,1.04649e-05
0,0,3.36297e-05
0,0,2.79277e-05
0,0,0.000138805
0,0,0.000135392
0,0,0.000499075
0,0,0.00093562
0,0,0.00181124
0,0,0.00572555
0,0,0.0341394
0,0,0.24078
1,1,0.796243
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,3.10692e-06
0,0,1.02029e-05
0,0,6.4449e-06
0,0,7.80737e-06
0,0,1.14472e-05
0,0,2.00573e-05
0,0,9.0808e-06
0,0,8.74295e-06
0,0,1.3869e-05
0,0,1.91214e-05
0,0,8.58557e-06
0,0,2.59532e-05
0,0,1.14602e-05
0,0,1.11011e-05
0,0,4.8942e-05
0,0,3.1502e-05
0,0,0.000146207
0,0,0.000219535
0,0,0.000312433
0,0,0.00117926
0,0,0.00336467
0,0,0.0196237
0,0,0.047367
0,1,0.563122
1,1,0.584987
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,5.40484e-06
0,0,8.5713e-06
0,0,1.21402e-05
0,0,1.53835e-05
0,0,1.78547e-05
0,0,1.948e-05
0,0,2.04209e-05
0,0,2.08106e-05
0,0,2.08174e-05
0,0,2.0553e-05
0,0,2.09656e-05
0,0,2.1706e-05
0,0,2.26335e-05
0,0,2.44291e-05
0,0,2.87758e-05
0,0,3.94201e-05
0,0,6.52034e-05
0,0,7.74529e-05
0,0,0.000114478
0,0,0.000675477
0,0,0.000607758
0,0,0.00520637
0,0,0.00936575
0,0,0.151841
1,1,0.721206
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.02431e-05
0,0,1.30467e-05
0,0,5.86883e-06
0,0,5.32299e-06
0,0,1.98125e-06
0,0,1.04717e-06
0,0,1.62832e-07
0,0,1.23617e-07
0,0,4.77902e-08
0,0,5.72868e-08
0,0,1.50186e-08
0,0,3.14625e-08
0,0,3.51836e-08
0,0,1.24408e-07
0,0,1.41588e-07
0,0,3.21306e-07
0,0,4.60835e-07
0,0,1.33777e-06
0,0,2.78926e-06
0,0,1.64685e-06
0,0,1.13207e-05
0,0,6.25072e-06
0,0,1.25994e-05
0,0,1.19143e-05
0,0,5.46493e-06
0,0,2.30122e-05
0,0,1.24066e-05
0,0,1.28606e-05
0,0,1.46704e-05
0,0,1.39072e-05
0,0,1.28776e-05
0,0,1.19912e-05
0,0,3.19101e-05
0,0,2.7101e-05
0,0,5.14291e-05
0,0,9.19982e-05
0,0,0.000117037
0,0,0.000343368
0,0,0.000493935
0,0,0.00318855
0,0,0.0115808
0,0,0.072128
0,1,0.658303
1,1,0.821896
0,0,0.00027872
0,0,6.74215e-05
0,0,1.59638e-05
0,0,3.88697e-06
0,0,1.40613e-05
0,0,1.48044e-05
0,0,3.85049e-05
0,0,2.5964e-05
0,0,1.06109e-05
0,0,5.75285e-06
0,0,3.19704e-06
0,0,1.38299e-06
0,0,3.11492e-07
0,0,2.51147e-07
0,0,5.82183e-08
0,0,4.70197e-08
0,0,2.13139e-08
0,0,4.32475e-08
0,0,2.66451e-08
0,0,5.04723e-08
0,0,1.91492e-07
0,0,1.67938e-07
0,0,2.48629e-07
0,0,9.71112e-07
0,0,2.01977e-06
0,0,8.96313e-07
0,0,9.44408e-06
0,0,4.50257e-06
0,0,5.49361e-06
0,0,2.05728e-05
0,0,7.6855e-06
0,0,9.53936e-06
0,0,1.33371e-05
0,0,1.38512e-05
0,0,1.3606e-05
0,0,2.36713e-05
0,0,1.462e-05
0,0,1.48982e-05
0,0,2.3636e-05
0,0,2.03924e-05
0,0,2.09497e-05
0,0,5.24627e-05
0,0,0.000112093
0,0,0.000225015
0,0,0.000820432
0,0,0.00202392
0,0,0.0050046
0,0,0.0417643
0,0,0.166157
1,1,0.782859
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,1.15394e-06
0,0,8.96207e-06
0,0,2.82133e-06
0,0,2.3647e-05
0,0,1.14529e-05
0,0,6.91489e-06
0,0,2.58601e-05
0,0,1.83287e-05
0,0,1.89696e-05
0,0,9.78271e-06
0,0,2.57382e-05
0,0,1.56764e-05
0,0,1.50004e-05
0,0,8.57598e-06
0,0,2.68581e-05
0,0,6.0728e-05
0,0,6.65968e-05
0,0,0.000183248
0,0,0.000777448
0,0,0.000972911
0,0,0.00306161
0,0,0.0127905
0,0,0.137829
0,1,0.678597
1,1,0.823055
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.03484e-06
0,0,6.6414e-07
0,0,1.51079e-07
0,0,6.72578e-08
0,0,4.72126e-08
0,0,5.31684e-08
0,0,1.73998e-08
0,0,6.95664e-08
0,0,5.62328e-08
0,0,7.70046e-08
0,0,1.85898e-07
0,0,1.62228e-07
0,0,6.78723e-07
0,0,1.01371e-06
0,0,3.57379e-06
0,0,1.49634e-06
0,0,9.64968e-06
0,0,7.02697e-06
0,0,4.44808e-06
0,0,7.35189e-06
0,0,1.68165e-05
0,0,6.30195e-06
0,0,1.21657e-05
0,0,7.48235e-06
0,0,9.52983e-06
0,0,9.09477e-06
0,0,1.56803e-05
0,0,1.08406e-05
0,0,4.0613e-05
0,0,4.07005e-05
0,0,5.29953e-05
0,0,0.000135446
0,0,0.000592361
0,0,0.000511709
0,0,0.00115806
0,0,0.00473145
0,0,0.0253348
0,0,0.0707507
0,0,0.263758
1,1,0.827176
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,5.40484e-06
0,0,8.5713e-06
0,0,1.21402e-05
0,0,1.53835e-05
0,0,1.78547e-05
0,0,1.948e-05
0,0,2.04209e-05
0,0,8.9738e-06
0,0,1.4915e-05
0,0,1.17623e-05
0,0,1.33474e-05
0,0,1.29841e-05
0,0,7.3423e-06
0,0,1.25081e-05
0,0,5.00853e-05
0,0,3.69786e-05
0,0,8.12778e-05
0,0,0.000416732
0,0,0.000352507
0,0,0.000591577
0,0,0.00172242
0,0,0.0126843
0,0,0.0828758
0,0,0.188639
1,1,0.82369
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,5.40484e-06
0,0,8.5713e-06
0,0,1.21402e-05
0,0,1.53835e-05
0,0,1.78547e-05
0,0,1.948e-05
0,0,2.04209e-05
0,0,2.08106e-05
0,0,2.08174e-05
0,0,2.0553e-05
0,0,2.09656e-05
0,0,2.07261e-05
0,0,1.57124e-05
0,0,7.3017e-06
0,0,2.52771e-05
0,0,4.64022e-05
0,0,4.56196e-05
0,0,0.000149437
0,0,0.000179426
0,0,0.000590336
0,0,0.00151364
0,0,0.00344035
0,0,0.0270492
0,0,0.0805097
1,1,0.540269
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.8894e-05
0,0,1.56329e-05
0,0,9.22716e-06
0,0,4.29874e-06
0,0,1.88848e-06
0,0,7.83491e-07
0,0,3.15105e-07
0,0,1.29217e-07
0,0,6.82327e-08
0,0,5.372e-08
0,0,5.40843e-08
0,0,6.58588e-08
0,0,9.02318e-08
0,0,1.40028e-07
0,0,2.41262e-07
0,0,4.52325e-07
0,0,8.79514e-07
0,0,1.66804e-06
0,0,3.08728e-06
0,0,5.40484e-06
0,0,8.5713e-06
0,0,2.67513e-06
0,0,1.00228e-05
0,0,4.90135e-06
0,0,2.29382e-05
0,0,1.74032e-05
0,0,1.95911e-05
0,0,2.07918e-05
0,0,6.7977e-06
0,0,2.19924e-05
0,0,9.14823e-06
0,0,1.06283e-05
0,0,1.55958e-05
0,0,4.57989e-05
0,0,7.44337e-05
0,0,6.26546e-05
0,0,0.000293389
0,0,0.000362587
0,0,0.00141033
0,0,0.00130981
0,0,0.0243665
0,0,0.0309053
0,1,0.554607
1,1,0.828282
0,0,0.00152929
0,0,5.34178e-05
0,0,7.79403e-06
0,0,4.08973e-06
0,0,6.33545e-06
0,0,1.37769e-05
0,0,1.03466e-05
0,0,9.78061e-06
0,0,8.75024e-06
0,0,5.00766e-06
0,0,1.74468e-06
0,0,7.80555e-07
0,0,2.63871e-07
0,0,1.03509e-07
0,0,2.769e-08
0,0,4.38555e-08
0,0,5.24822e-08
0,0,1.8907e-08
0,0,8.19799e-08
0,0,1.05572e-07
0,0,1.78645e-07
0,0,2.57334e-07
0,0,5.14092e-07
0,0,9.75444e-07
0,0,1.87723e-06
0,0,3.18357e-06
0,0,7.73588e-06
0,0,1.01641e-05
0,0,1.38877e-05
0,0,8.2198e-06
0,0,1.46372e-05
0,0,2.0757e-05
0,0,5.377e-06
0,0,1.78167e-05
0,0,1.41456e-05
0,0,7.31332e-06
0,0,9.93551e-06
