fpr,tpr
0.797698,0.995539
0.797666,0.995539
0.797655,0.995539
0.797633,0.995539
0.797612,0.995539
0.797601,0.995539
0.79759,0.995539
0.797579,0.995539
0.797568,0.995539
0.797514,0.995539
0.797427,0.995539
0.797395,0.995539
0.797384,0.995539
0.797373,0.995539
0.797362,0.995539
0.797352,0.995539
0.797341,0.995539
0.797287,0.995539
0.797276,0.995539
0.797265,0.995539
0.797254,0.995539
0.797243,0.995539
0.797222,0.995539
0.797167,0.995539
0.797157,0.995539
0.797113,0.995539
0.797102,0.995539
0.797092,0.995539
0.796918,0.995539
0.796907,0.995539
0.796799,0.995539
0.796788,0.995539
0.796777,0.995539
0.796766,0.995539
0.796756,0.995539
0.796745,0.995539
0.796734,0.995539
0.796452,0.995539
0.796441,0.995539
0.796431,0.995539
0.79642,0.995539
0.796409,0.995539
0.796398,0.995539
0.796387,0.995539
0.796376,0.995539
0.796366,0.995539
0.796355,0.995539
0.796279,0.995539
0.796116,0.995539
0.796105,0.995539
0.796095,0.995539
0.796084,0.995539
0.796073,0.995539
0.796051,0.995539
0.79604,0.995539
0.79603,0.995539
0.796019,0.995539
0.795975,0.995539
0.795954,0.995539
0.795932,0.995539
0.795921,0.995539
0.795759,0.995539
0.795694,0.995539
0.795683,0.995539
0.795672,0.995539
0.795661,0.995539
0.79564,0.995539
0.795618,0.995539
0.795607,0.995539
0.795596,0.995539
0.795585,0.995539
0.795574,0.995539
0.795564,0.995539
0.795553,0.995539
0.795542,0.995539
0.795531,0.995539
0.79552,0.995539
0.795466,0.995539
0.795444,0.995539
0.795423,0.995539
0.795412,0.995539
0.795358,0.995539
0.795347,0.995539
0.795336,0.995539
0.795325,0.995539
0.795282,0.995539
0.795271,0.995539
0.79526,0.995539
0.795206,0.995539
0.795195,0.995539
0.795184,0.995539
0.795174,0.995539
0.795163,0.995539
0.79513,0.995539
0.795119,0.995539
0.795076,0.995539
0.795033,0.995539
0.795022,0.995539
0.795011,0.995539
0.794664,0.995539
0.794653,0.995539
0.794643,0.995539
0.794632,0.995539
0.794621,0.995539
0.794556,0.995539
0.794545,0.995539
0.794534,0.995539
0.794523,0.995539
0.794513,0.995539
0.794502,0.995539
0.794491,0.995539
0.794469,0.995539
0.794458,0.995539
0.794437,0.995539
0.794382,0.995539
0.794372,0.995539
0.794361,0.995539
0.79435,0.995539
0.794263,0.995539
0.794047,0.995539
0.794025,0.995539
0.794003,0.995539
0.793992,0.995539
0.793982,0.995539
0.79396,0.995539
0.793949,0.995539
0.793938,0.995539
0.793927,0.995539
0.793906,0.995539
0.793895,0.995539
0.793884,0.995539
0.793873,0.995539
0.793862,0.995539
0.793537,0.995539
0.793494,0.995539
0.793483,0.995539
0.793461,0.995539
0.793451,0.995539
0.793396,0.995539
0.793386,0.995539
0.793375,0.995539
0.793321,0.995539
0.79331,0.995539
0.793299,0.995539
0.793288,0.995539
0.793277,0.995539
0.793147,0.995539
0.793104,0.995539
0.793093,0.995539
0.793082,0.995539
0.793071,0.995539
0.79306,0.995539
0.793039,0.995539
0.793017,0.995539
0.793006,0.995539
0.792995,0.995539
0.792985,0.995539
0.792833,0.995539
0.79279,0.995539
0.792779,0.995539
0.792768,0.995539
0.792757,0.995539
0.792692,0.995539
0.792681,0.995539
0.792649,0.995539
0.792638,0.995539
0.79241,0.995539
0.792399,0.995539
0.792302,0.995539
0.792129,0.995539
0.792118,0.995539
0.792107,0.995539
0.792096,0.995539
0.792074,0.995539
0.792053,0.995539
0.792042,0.995539
0.792031,0.995539
0.79202,0.995539
0.791045,0.995539
0.791012,0.995539
0.791002,0.995539
0.79098,0.995539
0.790915,0.995539
0.790893,0.995539
0.79072,0.995539
0.790709,0.995539
0.790677,0.995539
0.790666,0.995539
0.790655,0.995539
0.790644,0.995539
0.790633,0.995539
0.790601,0.995539
0.79059,0.995539
0.790579,0.995539
0.790384,0.995539
0.790373,0.995539
0.790362,0.995539
0.790351,0.995539
0.790341,0.995539
0.790308,0.995539
0.790297,0.995539
0.790276,0.995539
0.790059,0.995539
0.790037,0.995539
0.789929,0.995539
0.789918,0.995539
0.789907,0.995539
0.789669,0.995539
0.789658,0.995539
0.789647,0.995539
0.789636,0.995539
0.789582,0.995539
0.789571,0.995539
0.78942,0.995539
0.789409,0.995539
0.789398,0.995539
0.789387,0.995539
0.789376,0.995539
0.789365,0.995539
0.789354,0.995539
0.789322,0.995539
0.789311,0.995539
0.789279,0.995539
0.789257,0.995539
0.789246,0.995539
0.789235,0.995539
0.789203,0.995539
0.789192,0.995539
0.789181,0.995539
0.78917,0.995539
0.789159,0.995539
0.789138,0.995539
0.789127,0.995539
0.789116,0.995539
0.789073,0.995539
0.789062,0.995539
0.78904,0.995539
0.789008,0.995539
0.788997,0.995539
0.788975,0.995539
0.788964,0.995539
0.788954,0.995539
0.788943,0.995539
0.788834,0.995539
0.788813,0.995539
0.788748,0.995539
0.788693,0.995539
0.788683,0.995539
0.788672,0.995539
0.788661,0.995539
0.78865,0.995539
0.788639,0.995539
0.788628,0.995539
0.788618,0.995539
0.788607,0.995539
0.788596,0.995539
0.788585,0.995539
0.788574,0.995539
0.788563,0.995539
0.788553,0.995539
0.788271,0.995539
0.78826,0.995539
0.788249,0.995539
0.788238,0.995539
0.788152,0.995539
0.788097,0.995539
0.788087,0.995539
0.787978,0.995539
0.787957,0.995539
0.787946,0.995539
0.787935,0.995539
0.787924,0.995539
0.787588,0.995539
0.787567,0.995539
0.787556,0.995539
0.787545,0.995539
0.787534,0.995539
0.787512,0.995539
0.787501,0.995539
0.787491,0.995539
0.78748,0.995539
0.787469,0.995539
0.787306,0.995539
0.787296,0.995539
0.787285,0.995539
0.787241,0.995539
0.787046,0.995539
0.787036,0.995539
0.787003,0.995539
0.786992,0.995539
0.786971,0.995539
0.78696,0.995539
0.786949,0.995539
0.786938,0.995539
0.786905,0.995539
0.78683,0.995539
0.786819,0.995539
0.786797,0.995539
0.786786,0.995539
0.786743,0.995539
0.786721,0.995539
0.78671,0.995539
0.7867,0.995539
0.786689,0.995539
0.786678,0.995539
0.786667,0.995539
0.786645,0.995539
0.786635,0.995539
0.786613,0.995539
0.786591,0.995539
0.78658,0.995539
0.78657,0.995539
0.786559,0.995539
0.786472,0.995539
0.786461,0.995539
0.78645,0.995539
0.78644,0.995539
0.786418,0.995539
0.786385,0.995539
0.78631,0.995539
0.786299,0.995539
0.786288,0.995539
0.786266,0.995539
0.786234,0.995539
0.786223,0.995539
0.786082,0.995539
0.786071,0.995539
0.786039,0.995539
0.786028,0.995539
0.786017,0.995539
0.786006,0.995539
0.785995,0.995539
0.785984,0.995539
0.785974,0.995539
0.785963,0.995539
0.785952,0.995539
0.785941,0.995539
0.785833,0.995539
0.785822,0.995539
0.785811,0.995539
0.7858,0.995539
0.785789,0.995539
0.785768,0.995539
0.785714,0.995539
0.785703,0.995539
0.785692,0.995539
0.785681,0.995539
0.78567,0.995539
0.785659,0.995539
0.785648,0.995539
0.785638,0.995539
0.785627,0.995539
0.785616,0.995539
0.785605,0.995539
0.785594,0.995539
0.785583,0.995539
0.785551,0.995539
0.78554,0.995539
0.785529,0.995539
0.785508,0.995539
0.785486,0.995539
0.785464,0.995539
0.785443,0.995539
0.785432,0.995539
0.785399,0.995539
0.785388,0.995539
0.785378,0.995539
0.785367,0.995539
0.785356,0.995539
0.785345,0.995539
0.785291,0.995539
0.78528,0.995539
0.785269,0.995539
0.785258,0.995539
0.785248,0.995539
0.785226,0.995539
0.785215,0.995539
0.785204,0.995539
0.785193,0.995539
0.785183,0.995539
0.785172,0.995539
0.785118,0.995539
0.785107,0.995539
0.785042,0.995539
0.785031,0.995539
0.78502,0.995539
0.784998,0.995539
0.784987,0.995539
0.784933,0.995539
0.784922,0.995539
0.784912,0.995539
0.784901,0.995539
0.78489,0.995539
0.784847,0.995539
0.784836,0.995539
0.784825,0.995539
0.784792,0.995539
0.784771,0.995539
0.78476,0.995539
0.784749,0.995539
0.784662,0.995539
0.784641,0.995539
0.784619,0.995539
0.784608,0.995539
0.784597,0.995539
0.784576,0.995539
0.784565,0.995539
0.784554,0.995539
0.784543,0.995539
0.784446,0.995539
0.784413,0.995539
0.784402,0.995539
0.784391,0.995539
0.784381,0.995539
0.78437,0.995539
0.784348,0.995539
0.784261,0.995539
0.784251,0.995539
0.784186,0.995539
0.784175,0.995539
0.784164,0.995539
0.784153,0.995539
0.784142,0.995539
0.784131,0.995539
0.78411,0.995539
0.784099,0.995539
0.784088,0.995539
0.784066,0.995539
0.784045,0.995539
0.784012,0.995539
0.784001,0.995539
0.78398,0.995539
0.783947,0.995539
0.783936,0.995539
0.783926,0.995539
0.783915,0.995539
0.783904,0.995539
0.783893,0.995539
0.783633,0.995539
0.783622,0.995539
0.783611,0.995539
0.783557,0.995539
0.783535,0.995539
0.783438,0.995539
0.783427,0.995539
0.783416,0.995539
0.783405,0.995539
0.783395,0.995539
0.783384,0.995539
0.783373,0.995539
0.783362,0.995539
0.783351,0.995539
0.783319,0.995539
0.783308,0.995539
0.783297,0.995539
0.783286,0.995539
0.783275,0.995539
0.783265,0.995539
0.78308,0.995539
0.783069,0.995539
0.783059,0.995539
0.783048,0.995539
0.783037,0.995539
0.783015,0.995539
0.783004,0.995539
0.782994,0.995539
0.782983,0.995539
0.782972,0.995539
0.782961,0.995539
0.782939,0.995539
0.782929,0.995539
0.782918,0.995539
0.782907,0.995539
0.782896,0.995539
0.782885,0.995539
0.782853,0.995539
0.782842,0.995539
0.782831,0.995539
0.78282,0.995539
0.782809,0.995539
0.782799,0.995539
0.782777,0.995539
0.782766,0.995539
0.782755,0.995539
0.782701,0.995539
0.78269,0.995539
0.782679,0.995539
0.782658,0.995539
0.782647,0.995539
0.782636,0.995539
0.782625,0.995539
0.782614,0.995539
0.782484,0.995539
0.782473,0.995539
0.782452,0.995539
0.782441,0.995539
0.78243,0.995539
0.782419,0.995539
0.782376,0.995539
0.782365,0.995539
0.782354,0.995539
0.782192,0.995539
0.781932,0.995539
0.781531,0.995539
0.78152,0.995539
0.781498,0.995539
0.781487,0.995539
0.781433,0.995539
0.781054,0.995539
0.781043,0.995539
0.781032,0.995539
0.780989,0.995539
0.780978,0.995539
0.780967,0.995539
0.780956,0.995539
0.780935,0.995539
0.780881,0.995539
0.78087,0.995539
0.780859,0.995539
0.780848,0.995539
0.780826,0.995539
0.780816,0.995539
0.780805,0.995539
0.780761,0.995539
0.78074,0.995539
0.780718,0.995539
0.780696,0.995539
0.780675,0.995539
0.780664,0.995539
0.780653,0.995539
0.780642,0.995539
0.780631,0.995539
0.78062,0.995539
0.780599,0.995539
0.780534,0.995539
0.780523,0.995539
0.780512,0.995539
0.780501,0.995539
0.78049,0.995539
0.780458,0.995539
0.780447,0.995539
0.780436,0.995539
0.780425,0.995539
0.780415,0.995539
0.780393,0.995539
0.780382,0.995539
0.780371,0.995539
0.78035,0.995539
0.780198,0.995539
0.780187,0.995539
0.780176,0.995539
0.780165,0.995539
0.780122,0.995539
0.7801,0.995539
0.78009,0.995539
0.780079,0.995539
0.780057,0.995539
0.780046,0.995539
0.780003,0.995539
0.77984,0.995539
0.779819,0.995539
0.779808,0.995539
0.779797,0.995539
0.779786,0.995539
0.779775,0.995539
0.779764,0.995539
0.779721,0.995539
0.77971,0.995539
0.779699,0.995539
0.779689,0.995539
0.779678,0.995539
0.779667,0.995539
0.779656,0.995539
0.779634,0.995539
0.779624,0.995539
0.779613,0.995539
0.779602,0.995539
0.77958,0.995539
0.779559,0.995539
0.779526,0.995539
0.779515,0.995539
0.779504,0.995539
0.779494,0.995539
0.779472,0.995539
0.77945,0.995539
0.779439,0.995539
0.779428,0.995539
0.779418,0.995539
0.779407,0.995539
0.779396,0.995539
0.779385,0.995539
0.779374,0.995539
0.779353,0.995539
0.779342,0.995539
0.779244,0.995539
0.779223,0.995539
0.779212,0.995539
0.77919,0.995539
0.779136,0.995539
0.779125,0.995539
0.779114,0.995539
0.779093,0.995539
0.779082,0.995539
0.779071,0.995539
0.779038,0.995539
0.779028,0.995539
0.779017,0.995539
0.779006,0.995539
0.778973,0.995539
0.778963,0.995539
0.778952,0.995539
0.77893,0.995539
0.778919,0.995539
0.778908,0.995539
0.778843,0.995539
0.778702,0.995539
0.778681,0.995539
0.778562,0.995539
0.778529,0.995539
0.778518,0.995539
0.778507,0.995539
0.77841,0.995539
0.778399,0.995539
0.778388,0.995539
0.778377,0.995539
0.778367,0.995539
0.778356,0.995539
0.778345,0.995539
0.778334,0.995539
0.778323,0.995539
0.778302,0.995539
0.778291,0.995539
0.77828,0.995539
0.778269,0.995539
0.778258,0.995539
0.778247,0.995539
0.778226,0.995539
0.778204,0.995539
0.778193,0.995539
0.778171,0.995539
0.778161,0.995539
0.77815,0.995539
0.777987,0.995539
0.777976,0.995539
0.777955,0.995539
0.777944,0.995539
0.777933,0.995539
0.777911,0.995539
0.777901,0.995539
0.77789,0.995539
0.777857,0.995539
0.777836,0.995539
0.777825,0.995539
0.777771,0.995539
0.777716,0.995539
0.777706,0.995539
0.777684,0.995539
0.777673,0.995539
0.777662,0.995539
0.777651,0.995539
0.777641,0.995539
0.77763,0.995539
0.777619,0.995539
0.777597,0.995539
0.777586,0.995539
0.777554,0.995539
0.777543,0.995539
0.777521,0.995539
0.77751,0.995539
0.777424,0.995539
0.777413,0.995539
0.776589,0.995539
0.776579,0.995539
0.776568,0.995539
0.776514,0.995539
0.77647,0.995539
0.776459,0.995539
0.776449,0.995539
0.776438,0.995539
0.776416,0.995539
0.776394,0.995539
0.776308,0.995539
0.776297,0.995539
0.776286,0.995539
0.776275,0.995539
0.776253,0.995539
0.776243,0.995539
0.776232,0.995539
0.776156,0.995539
0.776145,0.995539
0.776134,0.995539
0.776123,0.995539
0.776113,0.995539
0.776102,0.995539
0.776037,0.995539
0.775993,0.995539
0.775983,0.995539
0.775972,0.995539
0.77595,0.995539
0.775939,0.995539
0.775928,0.995539
0.775918,0.995539
0.775907,0.995539
0.775874,0.995539
0.775863,0.995539
0.775853,0.995539
0.775647,0.995539
0.775636,0.995539
0.775625,0.995539
0.775614,0.995539
0.775603,0.995539
0.775582,0.995539
0.775571,0.995539
0.775473,0.995539
0.775462,0.995539
0.775452,0.995539
0.775441,0.995539
0.77543,0.995539
0.775419,0.995539
0.775408,0.995539
0.775397,0.995539
0.775387,0.995539
0.775376,0.995539
0.775365,0.995539
0.775343,0.995539
0.775332,0.995539
0.775322,0.995539
0.775246,0.995539
0.775235,0.995539
0.775224,0.995539
0.775213,0.995539
0.775202,0.995539
0.775181,0.995539
0.77517,0.995539
0.775159,0.995539
0.775148,0.995539
0.775137,0.995539
0.775127,0.995539
0.775116,0.995539
0.775105,0.995539
0.774888,0.995539
0.774877,0.995539
0.774866,0.995539
0.774856,0.995539
0.774845,0.995539
0.774812,0.995539
0.774791,0.995539
0.77478,0.995539
0.774769,0.995539
0.774758,0.995539
0.774747,0.995539
0.774661,0.995539
0.77465,0.995539
0.774617,0.995539
0.774596,0.995539
0.774585,0.995539
0.774563,0.995539
0.774552,0.995539
0.774541,0.995539
0.774531,0.995539
0.774487,0.995539
0.774476,0.995539
0.774466,0.995539
0.774455,0.995539
0.774444,0.995539
0.774325,0.995539
0.774314,0.995539
0.774184,0.995539
0.774173,0.995539
0.774151,0.995539
0.77414,0.995539
0.774119,0.995539
0.773924,0.995539
0.773913,0.995539
0.773804,0.995539
0.773783,0.995539
0.773501,0.995539
0.77323,0.995539
0.773219,0.995539
0.772959,0.995539
0.772786,0.995539
0.772775,0.995539
0.772764,0.995539
0.772678,0.995539
0.772645,0.995539
0.772602,0.995539
0.772591,0.995539
0.772569,0.995539
0.772482,0.995539
0.772472,0.995539
0.772461,0.995539
0.772439,0.995539
0.772342,0.995539
0.772331,0.995539
0.77232,0.995539
0.772309,0.995539
0.772287,0.995539
0.772277,0.995539
0.772233,0.995539
0.772212,0.995539
0.772168,0.995539
0.772147,0.995539
0.772125,0.995539
0.772114,0.995539
0.772103,0.995539
0.772092,0.995539
0.772082,0.995539
0.772071,0.995539
0.77206,0.995539
0.772049,0.995539
0.772038,0.995539
0.772027,0.995539
0.772017,0.995539
0.771962,0.995539
0.771919,0.995539
0.771876,0.995539
0.771865,0.995539
0.771854,0.995539
0.771832,0.995539
0.771821,0.995539
0.77167,0.995539
0.771648,0.995539
0.771605,0.995539
0.771594,0.995539
0.771583,0.995539
0.771572,0.995539
0.771561,0.995539
0.77154,0.995539
0.771529,0.995539
0.771356,0.995539
0.771334,0.995539
0.771323,0.995539
0.771312,0.995539
0.771301,0.995539
0.77129,0.995539
0.77128,0.995539
0.771269,0.995539
0.771258,0.995539
0.771247,0.995539
0.771236,0.995539
0.771225,0.995539
0.771215,0.995539
0.771193,0.995539
0.771182,0.995539
0.771041,0.995539
0.77103,0.995539
0.770998,0.995539
0.770987,0.995539
0.770976,0.995539
0.770965,0.995539
0.770955,0.995539
0.770944,0.995539
0.770933,0.995539
0.770911,0.995539
0.7709,0.995539
0.770857,0.995539
0.770792,0.995539
0.770781,0.995539
0.770554,0.995539
0.770532,0.995539
0.770521,0.995539
0.770099,0.995539
0.770088,0.995539
0.770066,0.995539
0.770033,0.995539
0.770012,0.995539
0.769882,0.995539
0.769871,0.995539
0.76986,0.995539
0.769849,0.995539
0.769838,0.995539
0.769828,0.995539
0.769806,0.995539
0.769795,0.995539
0.769784,0.995539
0.769665,0.995539
0.769654,0.995539
0.769643,0.995539
0.769633,0.995539
0.769622,0.995539
0.769611,0.995539
0.769448,0.995539
0.769437,0.995539
0.769405,0.995539
0.769394,0.995539
0.769383,0.995539
0.769372,0.995539
0.769351,0.995539
0.76934,0.995539
0.769318,0.995539
0.769275,0.995539
0.769264,0.995539
0.769177,0.995539
0.769123,0.995539
0.769112,0.995539
0.769102,0.995539
0.769091,0.995539
0.76908,0.995539
0.769069,0.995539
0.769058,0.995539
0.769047,0.995539
0.768646,0.995539
0.768636,0.995539
0.768614,0.995539
0.768581,0.995539
0.768549,0.995539
0.768538,0.995539
0.76843,0.995539
0.768376,0.995539
0.768332,0.995539
0.768321,0.995539
0.7683,0.995539
0.768289,0.995539
0.768278,0.995539
0.768256,0.995539
0.768235,0.995539
0.768213,0.995539
0.768148,0.995539
0.768137,0.995539
0.768126,0.995539
0.768115,0.995539
0.768105,0.995539
0.768094,0.995539
0.768061,0.995539
0.76805,0.995539
0.76804,0.995539
0.768018,0.995539
0.768007,0.995539
0.767985,0.995539
0.767975,0.995539
0.767964,0.995539
0.767953,0.995539
0.767942,0.995539
0.767834,0.995539
0.76778,0.995539
0.767693,0.995539
0.767628,0.995539
0.767617,0.995539
0.767606,0.995539
0.767584,0.995539
0.767541,0.995539
0.76753,0.995539
0.767519,0.995539
0.767509,0.995539
0.767422,0.995539
0.767368,0.995539
0.767357,0.995539
0.767054,0.995539
0.766967,0.995539
0.766956,0.995539
0.766945,0.995539
0.766934,0.995539
0.766923,0.995539
0.766913,0.995539
0.766902,0.995539
0.766414,0.995539
0.766403,0.995539
0.766393,0.995539
0.766371,0.995539
0.76636,0.995539
0.766338,0.995539
0.766327,0.995539
0.766317,0.995539
0.766295,0.995539
0.766284,0.995539
0.766273,0.995539
0.766262,0.995539
0.766208,0.995539
0.766197,0.995539
0.766187,0.995539
0.766176,0.995539
0.766165,0.995539
0.766154,0.995539
0.766143,0.995539
0.766132,0.995539
0.766122,0.995539
0.766111,0.995539
0.7661,0.995539
0.766089,0.995539
0.766078,0.995539
0.765981,0.995539
0.76597,0.995539
0.765959,0.995539
0.765948,0.995539
0.765937,0.995539
0.765905,0.995539
0.765883,0.995539
0.765872,0.995539
0.765775,0.995539
0.765764,0.995539
0.765753,0.995539
0.765742,0.995539
0.765699,0.995539
0.765688,0.995539
0.765656,0.995539
0.765645,0.995539
0.765634,0.995539
0.765623,0.995539
0.765612,0.995539
0.765601,0.995539
0.765591,0.995539
0.76558,0.995539
0.765569,0.995539
0.765515,0.995539
0.765504,0.995539
0.765493,0.995539
0.765482,0.995539
0.765439,0.995539
0.765374,0.995539
0.765363,0.995539
0.765352,0.995539
0.765341,0.995539
0.765309,0.995539
0.765266,0.995539
0.765255,0.995539
0.765244,0.995539
0.765233,0.995539
0.764984,0.995539
0.764821,0.995539
0.764702,0.995539
0.76468,0.995539
0.76467,0.995539
0.764474,0.995539
0.764464,0.995539
0.764453,0.995539
0.764442,0.995539
0.764442,0.99522
0.76442,0.99522
0.764409,0.99522
0.764399,0.99522
0.764388,0.99522
0.764377,0.99522
0.764366,0.99522
0.764344,0.99522
0.764247,0.99522
