@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
24192,3099,39,23668,68615,0.256472,0.987572,0.115777,0.987572,0.884223,0.207256,0.280515,3.520569,0.003942
24193,3099,39,23667,68616,0.256461,0.987572,0.115781,0.987572,0.884219,0.207263,0.280504,3.520701,0.003943
24194,3099,39,23666,68617,0.25645,0.987572,0.115786,0.987572,0.884214,0.20727,0.280494,3.520832,0.003943
24195,3099,39,23665,68618,0.256439,0.987572,0.11579,0.987572,0.88421,0.207277,0.280483,3.520964,0.003943
24196,3099,39,23663,68620,0.256418,0.987572,0.115799,0.987572,0.884201,0.207291,0.280462,3.521227,0.003944
24197,3099,39,23661,68622,0.256396,0.987572,0.115807,0.987572,0.884193,0.207305,0.280441,3.52149,0.003945
24198,3099,39,23658,68625,0.256364,0.987572,0.11582,0.987572,0.88418,0.207326,0.28041,3.521885,0.003945
24199,3099,39,23655,68628,0.256331,0.987572,0.115833,0.987572,0.884167,0.207346,0.280379,3.52228,0.003947
24200,3099,39,23645,68638,0.256223,0.987572,0.115876,0.987572,0.884124,0.207416,0.280274,3.523597,0.003948
24201,3099,39,23644,68639,0.256212,0.987572,0.115881,0.987572,0.884119,0.207423,0.280263,3.523729,0.003948
24202,3099,39,23642,68641,0.25619,0.987572,0.115889,0.987572,0.884111,0.207437,0.280242,3.523992,0.003949
24203,3099,39,23639,68644,0.256158,0.987572,0.115902,0.987572,0.884098,0.207457,0.280211,3.524388,0.003952
24204,3099,39,23636,68647,0.256125,0.987572,0.115915,0.987572,0.884085,0.207478,0.280179,3.524783,0.003952
24205,3099,39,23635,68648,0.256114,0.987572,0.11592,0.987572,0.88408,0.207485,0.280169,3.524915,0.003953
24206,3099,39,23634,68649,0.256104,0.987572,0.115924,0.987572,0.884076,0.207492,0.280158,3.525047,0.003955
24207,3099,39,23631,68652,0.256071,0.987572,0.115937,0.987572,0.884063,0.207513,0.280127,3.525443,0.003955
24208,3099,39,23630,68653,0.25606,0.987572,0.115941,0.987572,0.884059,0.20752,0.280117,3.525574,0.003956
24209,3099,39,23629,68654,0.256049,0.987572,0.115946,0.987572,0.884054,0.207527,0.280106,3.525706,0.003956
24210,3099,39,23628,68655,0.256038,0.987572,0.11595,0.987572,0.88405,0.207534,0.280096,3.525838,0.003958
24211,3099,39,23627,68656,0.256028,0.987572,0.115955,0.987572,0.884045,0.207541,0.280085,3.52597,0.003958
24212,3099,39,23626,68657,0.256017,0.987572,0.115959,0.987572,0.884041,0.207548,0.280075,3.526102,0.003958
24213,3099,39,23625,68658,0.256006,0.987572,0.115963,0.987572,0.884037,0.207555,0.280064,3.526234,0.003959
24214,3099,39,23624,68659,0.255995,0.987572,0.115968,0.987572,0.884032,0.207562,0.280054,3.526366,0.003959
24215,3099,39,23622,68661,0.255973,0.987572,0.115976,0.987572,0.884024,0.207576,0.280033,3.52663,0.003963
24216,3099,39,23621,68662,0.255963,0.987572,0.115981,0.987572,0.884019,0.207583,0.280022,3.526762,0.003964
24217,3099,39,23620,68663,0.255952,0.987572,0.115985,0.987572,0.884015,0.20759,0.280012,3.526894,0.003965
24218,3099,39,23619,68664,0.255941,0.987572,0.115989,0.987572,0.884011,0.207596,0.280001,3.527026,0.003966
24219,3099,39,23618,68665,0.25593,0.987572,0.115994,0.987572,0.884006,0.207603,0.279991,3.527158,0.003966
24220,3099,39,23617,68666,0.255919,0.987572,0.115998,0.987572,0.884002,0.20761,0.27998,3.52729,0.003966
24221,3099,39,23616,68667,0.255908,0.987572,0.116002,0.987572,0.883998,0.207617,0.27997,3.527422,0.003967
24222,3099,39,23615,68668,0.255898,0.987572,0.116007,0.987572,0.883993,0.207624,0.279959,3.527554,0.003968
24223,3099,39,23614,68669,0.255887,0.987572,0.116011,0.987572,0.883989,0.207631,0.279949,3.527686,0.003969
24224,3099,39,23613,68670,0.255876,0.987572,0.116015,0.987572,0.883985,0.207638,0.279938,3.527818,0.003971
24225,3099,39,23612,68671,0.255865,0.987572,0.11602,0.987572,0.88398,0.207645,0.279928,3.52795,0.003972
24226,3099,39,23608,68675,0.255822,0.987572,0.116037,0.987572,0.883963,0.207673,0.279886,3.528479,0.003972
24227,3099,39,23603,68680,0.255768,0.987572,0.116059,0.987572,0.883941,0.207708,0.279834,3.529139,0.003973
24228,3099,39,23597,68686,0.255703,0.987572,0.116085,0.987572,0.883915,0.20775,0.279771,3.529933,0.003973
24229,3099,39,23596,68687,0.255692,0.987572,0.116089,0.987572,0.883911,0.207757,0.27976,3.530065,0.003973
24230,3099,39,23595,68688,0.255681,0.987572,0.116094,0.987572,0.883906,0.207763,0.27975,3.530197,0.003974
24231,3099,39,23594,68689,0.25567,0.987572,0.116098,0.987572,0.883902,0.20777,0.279739,3.530329,0.003974
24232,3099,39,23593,68690,0.255659,0.987572,0.116102,0.987572,0.883898,0.207777,0.279729,3.530462,0.003974
24233,3099,39,23592,68691,0.255648,0.987572,0.116107,0.987572,0.883893,0.207784,0.279718,3.530594,0.003974
24234,3099,39,23591,68692,0.255638,0.987572,0.116111,0.987572,0.883889,0.207791,0.279708,3.530726,0.003975
24235,3099,39,23590,68693,0.255627,0.987572,0.116115,0.987572,0.883885,0.207798,0.279697,3.530858,0.003976
24236,3099,39,23589,68694,0.255616,0.987572,0.11612,0.987572,0.88388,0.207805,0.279687,3.530991,0.003977
24237,3099,39,23588,68695,0.255605,0.987572,0.116124,0.987572,0.883876,0.207812,0.279676,3.531123,0.003978
24238,3099,39,23587,68696,0.255594,0.987572,0.116128,0.987572,0.883872,0.207819,0.279666,3.531255,0.003978
24239,3099,39,23586,68697,0.255583,0.987572,0.116133,0.987572,0.883867,0.207826,0.279655,3.531388,0.003979
24240,3099,39,23585,68698,0.255573,0.987572,0.116137,0.987572,0.883863,0.207833,0.279645,3.53152,0.00398
24241,3099,39,23575,68708,0.255464,0.987572,0.116181,0.987572,0.883819,0.207903,0.27954,3.532844,0.00398
24242,3099,39,23567,68716,0.255377,0.987572,0.116215,0.987572,0.883785,0.207959,0.279456,3.533904,0.003981
24243,3099,39,23562,68721,0.255323,0.987572,0.116237,0.987572,0.883763,0.207994,0.279404,3.534567,0.003981
24244,3099,39,23559,68724,0.255291,0.987572,0.11625,0.987572,0.88375,0.208014,0.279372,3.534964,0.003982
24245,3099,39,23558,68725,0.25528,0.987572,0.116255,0.987572,0.883745,0.208021,0.279362,3.535097,0.003982
24246,3099,39,23557,68726,0.255269,0.987572,0.116259,0.987572,0.883741,0.208028,0.279352,3.53523,0.003983
24247,3099,39,23556,68727,0.255258,0.987572,0.116263,0.987572,0.883737,0.208035,0.279341,3.535362,0.003984
24248,3099,39,23555,68728,0.255247,0.987572,0.116268,0.987572,0.883732,0.208042,0.279331,3.535495,0.003984
24249,3099,39,23554,68729,0.255237,0.987572,0.116272,0.987572,0.883728,0.208049,0.27932,3.535627,0.003984
24250,3099,39,23549,68734,0.255182,0.987572,0.116294,0.987572,0.883706,0.208084,0.279268,3.536291,0.003984
24251,3099,39,23543,68740,0.255117,0.987572,0.11632,0.987572,0.88368,0.208126,0.279205,3.537087,0.003985
24252,3099,39,23542,68741,0.255107,0.987572,0.116324,0.987572,0.883676,0.208133,0.279194,3.53722,0.003985
24253,3099,39,23540,68743,0.255085,0.987572,0.116333,0.987572,0.883667,0.208147,0.279173,3.537486,0.003985
24254,3099,39,23539,68744,0.255074,0.987572,0.116338,0.987572,0.883662,0.208154,0.279163,3.537618,0.003985
24255,3099,39,23538,68745,0.255063,0.987572,0.116342,0.987572,0.883658,0.208161,0.279152,3.537751,0.003986
24256,3099,39,23537,68746,0.255052,0.987572,0.116346,0.987572,0.883654,0.208168,0.279142,3.537884,0.003986
24257,3099,39,23536,68747,0.255042,0.987572,0.116351,0.987572,0.883649,0.208175,0.279131,3.538017,0.003986
24258,3099,39,23535,68748,0.255031,0.987572,0.116355,0.987572,0.883645,0.208182,0.279121,3.53815,0.003987
24259,3099,39,23534,68749,0.25502,0.987572,0.116359,0.987572,0.883641,0.208189,0.27911,3.538283,0.003987
24260,3099,39,23533,68750,0.255009,0.987572,0.116364,0.987572,0.883636,0.208196,0.2791,3.538415,0.003987
24261,3099,39,23532,68751,0.254998,0.987572,0.116368,0.987572,0.883632,0.208203,0.27909,3.538548,0.003988
24262,3099,39,23530,68753,0.254977,0.987572,0.116377,0.987572,0.883623,0.208217,0.279069,3.538814,0.003989
24263,3099,39,23529,68754,0.254966,0.987572,0.116381,0.987572,0.883619,0.208224,0.279058,3.538947,0.00399
24264,3099,39,23528,68755,0.254955,0.987572,0.116386,0.987572,0.883614,0.208231,0.279048,3.53908,0.003991
24265,3099,39,23522,68761,0.25489,0.987572,0.116412,0.987572,0.883588,0.208273,0.278985,3.539878,0.003991
24266,3099,39,23514,68769,0.254803,0.987572,0.116447,0.987572,0.883553,0.208329,0.278901,3.540942,0.003992
24267,3099,39,23513,68770,0.254792,0.987572,0.116451,0.987572,0.883549,0.208336,0.27889,3.541075,0.003992
24268,3099,39,23512,68771,0.254781,0.987572,0.116456,0.987572,0.883544,0.208343,0.27888,3.541208,0.003992
24269,3099,39,23511,68772,0.254771,0.987572,0.11646,0.987572,0.88354,0.20835,0.278869,3.541341,0.003994
24270,3099,39,23510,68773,0.25476,0.987572,0.116464,0.987572,0.883536,0.208357,0.278859,3.541474,0.003995
24271,3099,39,23503,68780,0.254684,0.987572,0.116495,0.987572,0.883505,0.208406,0.278786,3.542406,0.003995
24272,3099,39,23502,68781,0.254673,0.987572,0.116499,0.987572,0.883501,0.208413,0.278775,3.542539,0.003995
24273,3099,39,23501,68782,0.254662,0.987572,0.116504,0.987572,0.883496,0.20842,0.278765,3.542672,0.003996
24274,3099,39,23500,68783,0.254651,0.987572,0.116508,0.987572,0.883492,0.208427,0.278754,3.542805,0.003998
24275,3099,39,23499,68784,0.254641,0.987572,0.116513,0.987572,0.883487,0.208434,0.278744,3.542939,0.003998
24276,3099,39,23498,68785,0.25463,0.987572,0.116517,0.987572,0.883483,0.208441,0.278733,3.543072,0.003998
24277,3099,39,23497,68786,0.254619,0.987572,0.116521,0.987572,0.883479,0.208448,0.278723,3.543205,0.004004
24278,3099,39,23496,68787,0.254608,0.987572,0.116526,0.987572,0.883474,0.208455,0.278712,3.543338,0.004004
24279,3099,39,23494,68789,0.254586,0.987572,0.116534,0.987572,0.883466,0.208469,0.278691,3.543605,0.004005
24280,3099,39,23493,68790,0.254576,0.987572,0.116539,0.987572,0.883461,0.208476,0.278681,3.543738,0.004005
24281,3099,39,23491,68792,0.254554,0.987572,0.116548,0.987572,0.883452,0.20849,0.27866,3.544004,0.004006
24282,3099,39,23490,68793,0.254543,0.987572,0.116552,0.987572,0.883448,0.208497,0.278649,3.544138,0.004006
24283,3099,39,23489,68794,0.254532,0.987572,0.116556,0.987572,0.883444,0.208504,0.278639,3.544271,0.004007
24284,3099,39,23488,68795,0.254521,0.987572,0.116561,0.987572,0.883439,0.208511,0.278628,3.544404,0.004007
24285,3099,39,23487,68796,0.254511,0.987572,0.116565,0.987572,0.883435,0.208518,0.278618,3.544538,0.004008
24286,3099,39,23486,68797,0.2545,0.987572,0.116569,0.987572,0.883431,0.208525,0.278607,3.544671,0.004008
24287,3099,39,23484,68799,0.254478,0.987572,0.116578,0.987572,0.883422,0.208539,0.278586,3.544938,0.00401
24288,3099,39,23482,68801,0.254456,0.987572,0.116587,0.987572,0.883413,0.208553,0.278566,3.545204,0.004011
24289,3099,39,23481,68802,0.254446,0.987572,0.116591,0.987572,0.883409,0.20856,0.278555,3.545338,0.004011
24290,3099,39,23478,68805,0.254413,0.987572,0.116605,0.987572,0.883395,0.208582,0.278524,3.545738,0.004011
24291,3099,39,23477,68806,0.254402,0.987572,0.116609,0.987572,0.883391,0.208589,0.278513,3.545871,0.004012
24292,3099,39,23476,68807,0.254391,0.987572,0.116613,0.987572,0.883387,0.208596,0.278503,3.546005,0.004012
24293,3099,39,23460,68823,0.254218,0.987572,0.116684,0.987572,0.883316,0.208708,0.278335,3.548141,0.004013
24294,3099,39,23448,68835,0.254088,0.987572,0.116736,0.987572,0.883264,0.208792,0.278209,3.549745,0.004013
24295,3099,39,23436,68847,0.253958,0.987572,0.116789,0.987572,0.883211,0.208877,0.278083,3.55135,0.004014
24296,3099,39,23434,68849,0.253936,0.987572,0.116798,0.987572,0.883202,0.208891,0.278062,3.551618,0.004014
24297,3099,39,23433,68850,0.253925,0.987572,0.116802,0.987572,0.883198,0.208898,0.278052,3.551752,0.004015
24298,3099,39,23431,68852,0.253904,0.987572,0.116811,0.987572,0.883189,0.208912,0.278031,3.55202,0.004016
24299,3099,39,23430,68853,0.253893,0.987572,0.116816,0.987572,0.883184,0.208919,0.278021,3.552153,0.004016
24300,3099,39,23398,68885,0.253546,0.987572,0.116957,0.987572,0.883043,0.209145,0.277685,3.556443,0.004016
24301,3099,39,23397,68886,0.253535,0.987572,0.116961,0.987572,0.883039,0.209152,0.277675,3.556578,0.004018
24302,3099,39,23389,68894,0.253449,0.987572,0.116996,0.987572,0.883004,0.209208,0.277591,3.557652,0.00402
24303,3099,39,23388,68895,0.253438,0.987572,0.117001,0.987572,0.882999,0.209215,0.27758,3.557786,0.00402
24304,3099,39,23387,68896,0.253427,0.987572,0.117005,0.987572,0.882995,0.209222,0.27757,3.55792,0.004021
24305,3099,39,23386,68897,0.253416,0.987572,0.11701,0.987572,0.88299,0.209229,0.277559,3.558055,0.004022
24306,3099,39,23385,68898,0.253405,0.987572,0.117014,0.987572,0.882986,0.209236,0.277549,3.558189,0.004022
24307,3099,39,23384,68899,0.253394,0.987572,0.117018,0.987572,0.882982,0.209243,0.277538,3.558323,0.004022
24308,3099,39,23381,68902,0.253362,0.987572,0.117032,0.987572,0.882968,0.209265,0.277507,3.558727,0.004022
24309,3099,39,23379,68904,0.25334,0.987572,0.117041,0.987572,0.882959,0.209279,0.277486,3.558995,0.004029
24310,3099,39,23378,68905,0.253329,0.987572,0.117045,0.987572,0.882955,0.209286,0.277476,3.55913,0.00403
24311,3099,39,23349,68934,0.253015,0.987572,0.117173,0.987572,0.882827,0.209491,0.277172,3.563032,0.00403
24312,3099,39,23348,68935,0.253004,0.987572,0.117178,0.987572,0.882822,0.209498,0.277161,3.563167,0.004031
24313,3099,39,23347,68936,0.252994,0.987572,0.117182,0.987572,0.882818,0.209505,0.277151,3.563302,0.004031
24314,3099,39,23346,68937,0.252983,0.987572,0.117187,0.987572,0.882813,0.209512,0.27714,3.563437,0.004033
24315,3099,39,23343,68940,0.25295,0.987572,0.1172,0.987572,0.8828,0.209533,0.277109,3.563841,0.004034
24316,3099,39,23342,68941,0.252939,0.987572,0.117204,0.987572,0.882796,0.209541,0.277098,3.563976,0.004035
24317,3099,39,23341,68942,0.252928,0.987572,0.117209,0.987572,0.882791,0.209548,0.277088,3.56411,0.004036
24318,3099,39,23340,68943,0.252918,0.987572,0.117213,0.987572,0.882787,0.209555,0.277077,3.564245,0.004037
24319,3099,39,23339,68944,0.252907,0.987572,0.117218,0.987572,0.882782,0.209562,0.277067,3.56438,0.004037
24320,3099,39,23338,68945,0.252896,0.987572,0.117222,0.987572,0.882778,0.209569,0.277056,3.564515,0.004038
24321,3099,39,23337,68946,0.252885,0.987572,0.117227,0.987572,0.882773,0.209576,0.277046,3.56465,0.004039
24322,3099,39,23336,68947,0.252874,0.987572,0.117231,0.987572,0.882769,0.209583,0.277035,3.564785,0.00404
24323,3099,39,23332,68951,0.252831,0.987572,0.117249,0.987572,0.882751,0.209611,0.276994,3.565324,0.004041
24324,3099,39,23330,68953,0.252809,0.987572,0.117258,0.987572,0.882742,0.209626,0.276973,3.565594,0.004041
24325,3099,39,23329,68954,0.252798,0.987572,0.117262,0.987572,0.882738,0.209633,0.276962,3.565729,0.004041
24326,3099,39,23328,68955,0.252788,0.987572,0.117266,0.987572,0.882734,0.20964,0.276952,3.565864,0.004042
24327,3099,39,23327,68956,0.252777,0.987572,0.117271,0.987572,0.882729,0.209647,0.276941,3.565999,0.004042
24328,3099,39,23324,68959,0.252744,0.987572,0.117284,0.987572,0.882716,0.209668,0.27691,3.566403,0.004042
24329,3099,39,23323,68960,0.252733,0.987572,0.117289,0.987572,0.882711,0.209675,0.276899,3.566538,0.004043
24330,3099,39,23322,68961,0.252723,0.987572,0.117293,0.987572,0.882707,0.209682,0.276889,3.566673,0.004043
24331,3099,39,23321,68962,0.252712,0.987572,0.117298,0.987572,0.882702,0.209689,0.276878,3.566808,0.004043
24332,3099,39,23320,68963,0.252701,0.987572,0.117302,0.987572,0.882698,0.209697,0.276868,3.566943,0.004043
24333,3099,39,23319,68964,0.25269,0.987572,0.117306,0.987572,0.882694,0.209704,0.276857,3.567078,0.004044
24334,3099,39,23318,68965,0.252679,0.987572,0.117311,0.987572,0.882689,0.209711,0.276847,3.567214,0.004044
24335,3099,39,23313,68970,0.252625,0.987572,0.117333,0.987572,0.882667,0.209746,0.276794,3.567889,0.004044
24336,3099,39,23312,68971,0.252614,0.987572,0.117337,0.987572,0.882663,0.209753,0.276784,3.568024,0.004045
24337,3099,39,23311,68972,0.252603,0.987572,0.117342,0.987572,0.882658,0.20976,0.276773,3.568159,0.004045
24338,3099,39,23310,68973,0.252593,0.987572,0.117346,0.987572,0.882654,0.209767,0.276763,3.568294,0.004045
24339,3099,39,23309,68974,0.252582,0.987572,0.117351,0.987572,0.882649,0.209775,0.276752,3.568429,0.004045
24340,3099,39,23308,68975,0.252571,0.987572,0.117355,0.987572,0.882645,0.209782,0.276742,3.568564,0.004046
24341,3099,39,23307,68976,0.25256,0.987572,0.11736,0.987572,0.88264,0.209789,0.276732,3.5687,0.004046
24342,3099,39,23306,68977,0.252549,0.987572,0.117364,0.987572,0.882636,0.209796,0.276721,3.568835,0.004046
24343,3099,39,23305,68978,0.252538,0.987572,0.117369,0.987572,0.882631,0.209803,0.276711,3.56897,0.004047
24344,3099,39,23304,68979,0.252528,0.987572,0.117373,0.987572,0.882627,0.20981,0.2767,3.569105,0.004048
24345,3099,39,23303,68980,0.252517,0.987572,0.117377,0.987572,0.882623,0.209817,0.27669,3.56924,0.004048
24346,3099,39,23302,68981,0.252506,0.987572,0.117382,0.987572,0.882618,0.209824,0.276679,3.569375,0.00405
24347,3099,39,23301,68982,0.252495,0.987572,0.117386,0.987572,0.882614,0.209831,0.276669,3.569511,0.00405
24348,3099,39,23300,68983,0.252484,0.987572,0.117391,0.987572,0.882609,0.209839,0.276658,3.569646,0.004051
24349,3099,39,23299,68984,0.252473,0.987572,0.117395,0.987572,0.882605,0.209846,0.276648,3.569781,0.004052
24350,3099,39,23298,68985,0.252463,0.987572,0.1174,0.987572,0.8826,0.209853,0.276637,3.569916,0.004052
24351,3099,39,23294,68989,0.252419,0.987572,0.117417,0.987572,0.882583,0.209881,0.276595,3.570457,0.004052
24352,3099,39,23293,68990,0.252408,0.987572,0.117422,0.987572,0.882578,0.209888,0.276585,3.570593,0.004053
24353,3099,39,23292,68991,0.252398,0.987572,0.117426,0.987572,0.882574,0.209895,0.276574,3.570728,0.004053
24354,3099,39,23291,68992,0.252387,0.987572,0.117431,0.987572,0.882569,0.209902,0.276564,3.570863,0.004053
24355,3099,39,23290,68993,0.252376,0.987572,0.117435,0.987572,0.882565,0.20991,0.276553,3.570998,0.004054
24356,3099,39,23289,68994,0.252365,0.987572,0.11744,0.987572,0.88256,0.209917,0.276543,3.571134,0.004057
24357,3099,39,23287,68996,0.252343,0.987572,0.117449,0.987572,0.882551,0.209931,0.276522,3.571405,0.004058
24358,3099,39,23286,68997,0.252332,0.987572,0.117453,0.987572,0.882547,0.209938,0.276511,3.57154,0.004058
24359,3099,39,23281,69002,0.252278,0.987572,0.117475,0.987572,0.882525,0.209974,0.276459,3.572217,0.004059
24360,3099,39,23279,69004,0.252257,0.987572,0.117484,0.987572,0.882516,0.209988,0.276438,3.572488,0.004061
24361,3099,39,23278,69005,0.252246,0.987572,0.117489,0.987572,0.882511,0.209995,0.276428,3.572623,0.004062
24362,3099,39,23277,69006,0.252235,0.987572,0.117493,0.987572,0.882507,0.210002,0.276417,3.572759,0.004065
24363,3099,39,23276,69007,0.252224,0.987572,0.117498,0.987572,0.882502,0.210009,0.276407,3.572894,0.004066
24364,3099,39,23275,69008,0.252213,0.987572,0.117502,0.987572,0.882498,0.210016,0.276396,3.573029,0.004068
24365,3099,39,23274,69009,0.252202,0.987572,0.117507,0.987572,0.882493,0.210023,0.276386,3.573165,0.00407
24366,3099,39,23273,69010,0.252192,0.987572,0.117511,0.987572,0.882489,0.21003,0.276375,3.5733,0.00407
24367,3099,39,23270,69013,0.252159,0.987572,0.117524,0.987572,0.882476,0.210052,0.276344,3.573707,0.004073
24368,3099,39,23269,69014,0.252148,0.987572,0.117529,0.987572,0.882471,0.210059,0.276333,3.573843,0.004073
24369,3099,39,23267,69016,0.252127,0.987572,0.117538,0.987572,0.882462,0.210073,0.276312,3.574114,0.004074
24370,3099,39,23266,69017,0.252116,0.987572,0.117542,0.987572,0.882458,0.21008,0.276302,3.574249,0.004076
24371,3099,39,23265,69018,0.252105,0.987572,0.117547,0.987572,0.882453,0.210087,0.276291,3.574385,0.004077
24372,3099,39,23261,69022,0.252062,0.987572,0.117564,0.987572,0.882436,0.210116,0.276249,3.574927,0.004077
24373,3099,39,23260,69023,0.252051,0.987572,0.117569,0.987572,0.882431,0.210123,0.276239,3.575063,0.004079
24374,3099,39,23259,69024,0.25204,0.987572,0.117573,0.987572,0.882427,0.21013,0.276229,3.575198,0.00408
24375,3099,39,23258,69025,0.252029,0.987572,0.117578,0.987572,0.882422,0.210137,0.276218,3.575334,0.00408
24376,3099,39,23257,69026,0.252018,0.987572,0.117582,0.987572,0.882418,0.210144,0.276208,3.57547,0.00408
24377,3099,39,23256,69027,0.252007,0.987572,0.117587,0.987572,0.882413,0.210152,0.276197,3.575605,0.00408
24378,3099,39,23255,69028,0.251997,0.987572,0.117591,0.987572,0.882409,0.210159,0.276187,3.575741,0.004081
24379,3099,39,23247,69036,0.25191,0.987572,0.117627,0.987572,0.882373,0.210216,0.276103,3.576827,0.004081
24380,3099,39,23243,69040,0.251867,0.987572,0.117645,0.987572,0.882355,0.210244,0.276061,3.57737,0.004081
24381,3099,39,23242,69041,0.251856,0.987572,0.117649,0.987572,0.882351,0.210251,0.27605,3.577506,0.004082
24382,3099,39,23240,69043,0.251834,0.987572,0.117658,0.987572,0.882342,0.210266,0.276029,3.577777,0.004083
24383,3099,39,23239,69044,0.251823,0.987572,0.117663,0.987572,0.882337,0.210273,0.276019,3.577913,0.004083
24384,3099,39,23238,69045,0.251812,0.987572,0.117667,0.987572,0.882333,0.21028,0.276008,3.578049,0.004083
24385,3099,39,23237,69046,0.251802,0.987572,0.117672,0.987572,0.882328,0.210287,0.275998,3.578185,0.004088
24386,3099,39,23236,69047,0.251791,0.987572,0.117676,0.987572,0.882324,0.210294,0.275987,3.578321,0.004089
24387,3099,39,23235,69048,0.25178,0.987572,0.117681,0.987572,0.882319,0.210301,0.275977,3.578457,0.004089
24388,3099,39,23233,69050,0.251758,0.987572,0.11769,0.987572,0.88231,0.210316,0.275956,3.578729,0.004089
24389,3098,40,23233,69050,0.251758,0.987253,0.117656,0.987253,0.882344,0.210255,0.275946,3.57771,0.004089
24390,3098,40,23232,69051,0.251747,0.987253,0.11766,0.987253,0.88234,0.210262,0.275935,3.577845,0.004091
24391,3098,40,23231,69052,0.251737,0.987253,0.117665,0.987253,0.882335,0.210269,0.275925,3.577981,0.004095
24392,3098,40,23230,69053,0.251726,0.987253,0.117669,0.987253,0.882331,0.210276,0.275914,3.578117,0.004096
24393,3098,40,23227,69056,0.251693,0.987253,0.117683,0.987253,0.882317,0.210298,0.275883,3.578525,0.004097
24394,3098,40,23223,69060,0.25165,0.987253,0.117701,0.987253,0.882299,0.210326,0.275841,3.579069,0.0041
24395,3098,40,23222,69061,0.251639,0.987253,0.117705,0.987253,0.882295,0.210333,0.27583,3.579205,0.004102
24396,3098,40,23221,69062,0.251628,0.987253,0.11771,0.987253,0.88229,0.21034,0.27582,3.579341,0.004102
24397,3098,40,23220,69063,0.251617,0.987253,0.117714,0.987253,0.882286,0.210348,0.275809,3.579477,0.004102
24398,3098,40,23169,69114,0.251065,0.987253,0.117943,0.987253,0.882057,0.210712,0.275275,3.586427,0.004102
24399,3098,40,23168,69115,0.251054,0.987253,0.117947,0.987253,0.882053,0.21072,0.275264,3.586563,0.004106
24400,3098,40,23166,69117,0.251032,0.987253,0.117956,0.987253,0.882044,0.210734,0.275243,3.586836,0.004107
24401,3098,40,23165,69118,0.251021,0.987253,0.117961,0.987253,0.882039,0.210741,0.275233,3.586973,0.004109
24402,3098,40,23164,69119,0.25101,0.987253,0.117965,0.987253,0.882035,0.210748,0.275222,3.58711,0.00411
24403,3098,40,23163,69120,0.251,0.987253,0.11797,0.987253,0.88203,0.210755,0.275212,3.587246,0.004111
24404,3098,40,23162,69121,0.250989,0.987253,0.117974,0.987253,0.882026,0.210763,0.275201,3.587383,0.004111
24405,3098,40,23161,69122,0.250978,0.987253,0.117979,0.987253,0.882021,0.21077,0.275191,3.587519,0.004112
24406,3098,40,23155,69128,0.250913,0.987253,0.118006,0.987253,0.881994,0.210813,0.275128,3.588339,0.004112
24407,3098,40,23154,69129,0.250902,0.987253,0.11801,0.987253,0.88199,0.21082,0.275118,3.588476,0.004113
24408,3098,40,23153,69130,0.250891,0.987253,0.118015,0.987253,0.881985,0.210827,0.275107,3.588613,0.004115
24409,3098,40,23152,69131,0.25088,0.987253,0.118019,0.987253,0.881981,0.210834,0.275097,3.588749,0.004115
24410,3098,40,23149,69134,0.250848,0.987253,0.118033,0.987253,0.881967,0.210856,0.275065,3.58916,0.004116
24411,3098,40,23148,69135,0.250837,0.987253,0.118037,0.987253,0.881963,0.210863,0.275055,3.589296,0.004116
24412,3098,40,23147,69136,0.250826,0.987253,0.118042,0.987253,0.881958,0.21087,0.275044,3.589433,0.004117
24413,3098,40,23145,69138,0.250805,0.987253,0.118051,0.987253,0.881949,0.210885,0.275023,3.589707,0.004117
24414,3098,40,23144,69139,0.250794,0.987253,0.118055,0.987253,0.881945,0.210892,0.275013,3.589843,0.004119
24415,3098,40,23141,69142,0.250761,0.987253,0.118069,0.987253,0.881931,0.210913,0.274981,3.590254,0.004119
24416,3098,40,23140,69143,0.25075,0.987253,0.118073,0.987253,0.881927,0.21092,0.274971,3.590391,0.00412
24417,3098,40,23139,69144,0.25074,0.987253,0.118078,0.987253,0.881922,0.210928,0.27496,3.590528,0.004121
24418,3098,40,23137,69146,0.250718,0.987253,0.118087,0.987253,0.881913,0.210942,0.274939,3.590801,0.004122
24419,3098,40,23136,69147,0.250707,0.987253,0.118091,0.987253,0.881909,0.210949,0.274929,3.590938,0.004122
24420,3098,40,23135,69148,0.250696,0.987253,0.118096,0.987253,0.881904,0.210956,0.274919,3.591075,0.004123
24421,3098,40,23134,69149,0.250685,0.987253,0.1181,0.987253,0.8819,0.210964,0.274908,3.591212,0.004123
24422,3098,40,23133,69150,0.250675,0.987253,0.118105,0.987253,0.881895,0.210971,0.274898,3.591349,0.004123
24423,3098,40,23132,69151,0.250664,0.987253,0.118109,0.987253,0.881891,0.210978,0.274887,3.591486,0.004125
24424,3098,40,23131,69152,0.250653,0.987253,0.118114,0.987253,0.881886,0.210985,0.274877,3.591623,0.004125
