fpr,tpr
0.782345,0.999686
0.782027,0.999686
0.782027,0.999675
0.781708,0.999675
0.781389,0.999675
0.781071,0.999675
0.780752,0.999675
0.780433,0.999675
0.780115,0.999675
0.779796,0.999675
0.779477,0.999675
0.779159,0.999675
0.77884,0.999675
0.778521,0.999675
0.778521,0.999664
0.778521,0.999653
0.778203,0.999653
0.777884,0.999653
0.777565,0.999653
0.777247,0.999653
0.776928,0.999653
0.776609,0.999653
0.776291,0.999653
0.776291,0.999643
0.775972,0.999643
0.775653,0.999643
0.775335,0.999643
0.775016,0.999643
0.774697,0.999643
0.77406,0.999643
0.773741,0.999643
0.773423,0.999643
0.773104,0.999643
0.772785,0.999643
0.772467,0.999643
0.772148,0.999643
0.770873,0.999643
0.770873,0.999632
0.769598,0.999632
0.76928,0.999632
0.768961,0.999632
0.767049,0.999632
0.767049,0.999621
0.76673,0.999621
0.765774,0.999621
0.765456,0.999621
0.765137,0.999621
0.763544,0.999621
0.763544,0.99961
0.763544,0.999599
0.763225,0.999599
0.762906,0.999599
0.762588,0.999599
0.762269,0.999599
0.76195,0.999599
0.76195,0.999589
0.76195,0.999578
0.76195,0.999556
0.761632,0.999556
0.761313,0.999556
0.760994,0.999556
0.760676,0.999556
0.760357,0.999556
0.760357,0.999545
0.760357,0.999534
0.760038,0.999534
0.75972,0.999534
0.759401,0.999534
0.759082,0.999534
0.758764,0.999534
0.758764,0.999524
0.758445,0.999524
0.758445,0.999513
0.758126,0.999513
0.758126,0.999502
0.757808,0.999502
0.75717,0.999502
0.756851,0.999502
0.753983,0.999502
0.753983,0.999491
0.753665,0.999491
0.753346,0.999491
0.753027,0.999491
0.752709,0.999491
0.75239,0.999491
0.75239,0.99948
0.75239,0.999469
0.75239,0.999459
0.751753,0.999459
0.751434,0.999459
0.751115,0.999459
0.751115,0.999448
0.750797,0.999448
0.750478,0.999448
0.750159,0.999448
0.748566,0.999448
0.747929,0.999448
0.74761,0.999448
0.746654,0.999448
0.746654,0.999437
0.746335,0.999437
0.746335,0.999426
0.746017,0.999426
0.745698,0.999426
0.745379,0.999426
0.745061,0.999426
0.745061,0.999415
0.744742,0.999415
0.744423,0.999415
0.744105,0.999415
0.743467,0.999415
0.74283,0.999415
0.742511,0.999415
0.742192,0.999415
0.742192,0.999404
0.741874,0.999404
0.741555,0.999404
0.741236,0.999404
0.741236,0.999394
0.740918,0.999394
0.740918,0.999383
0.73805,0.999383
0.737731,0.999383
0.737094,0.999383
0.736456,0.999383
0.736138,0.999383
0.736138,0.999372
0.7355,0.999372
0.735182,0.999372
0.734863,0.999372
0.734863,0.999361
0.734544,0.999361
0.734226,0.999361
0.733907,0.999361
0.733588,0.999361
0.732314,0.999361
0.731995,0.999361
0.731676,0.999361
0.731358,0.999361
0.731358,0.999339
0.730083,0.999339
0.729764,0.999339
0.729764,0.999318
0.729446,0.999318
0.729127,0.999318
0.728808,0.999318
0.728489,0.999318
0.728171,0.999318
0.727852,0.999318
0.727533,0.999318
0.727215,0.999318
0.72594,0.999318
0.725621,0.999318
0.725303,0.999318
0.724984,0.999318
0.724665,0.999318
0.724347,0.999318
0.724347,0.999307
0.722753,0.999307
0.722116,0.999307
0.72116,0.999307
0.720841,0.999307
0.719567,0.999307
0.719248,0.999307
0.718929,0.999307
0.718929,0.999296
0.718611,0.999296
0.718292,0.999296
0.717973,0.999296
0.717973,0.999285
0.717336,0.999285
0.717017,0.999285
0.716699,0.999285
0.71638,0.999285
0.716061,0.999285
0.715743,0.999285
0.715424,0.999285
0.715105,0.999285
0.715105,0.999274
0.715105,0.999264
0.71383,0.999264
0.71383,0.999253
0.712556,0.999253
0.712237,0.999253
0.710325,0.999253
0.710006,0.999253
0.708094,0.999253
0.707776,0.999253
0.707776,0.999242
0.707457,0.999242
0.706501,0.999242
0.706182,0.999242
0.705864,0.999242
0.705545,0.999242
0.705226,0.999242
0.704908,0.999242
0.701721,0.999242
0.701402,0.999242
0.701402,0.999231
0.701083,0.999231
0.700765,0.999231
0.700765,0.99922
0.700446,0.99922
0.700446,0.99921
0.700127,0.99921
0.699809,0.99921
0.699809,0.999199
0.69949,0.999199
0.699171,0.999199
0.698853,0.999199
0.698853,0.999177
0.698534,0.999177
0.698215,0.999177
0.697897,0.999177
0.693754,0.999177
0.693435,0.999177
0.692161,0.999177
0.691842,0.999177
0.691523,0.999177
0.691205,0.999177
0.690886,0.999177
0.690567,0.999177
0.690249,0.999177
0.68993,0.999177
0.68993,0.999166
0.689293,0.999166
0.688974,0.999166
0.688655,0.999166
0.688337,0.999166
0.688018,0.999166
0.687699,0.999166
0.68738,0.999166
0.687062,0.999166
0.686743,0.999166
0.686424,0.999166
0.686106,0.999166
0.685787,0.999166
0.685468,0.999166
0.68515,0.999166
0.684831,0.999166
0.684512,0.999166
0.684512,0.999155
0.683875,0.999155
0.683556,0.999155
0.683238,0.999155
0.683238,0.999145
0.682919,0.999145
0.6826,0.999145
0.682282,0.999145
0.681963,0.999145
0.681644,0.999145
0.681326,0.999145
0.681326,0.999112
0.681007,0.999112
0.68037,0.999112
0.680051,0.999112
0.679732,0.999112
0.679732,0.999101
0.679095,0.999101
0.679095,0.99909
0.678776,0.99909
0.678458,0.99909
0.678139,0.99909
0.677183,0.99909
0.676864,0.99909
0.676864,0.99908
0.676546,0.99908
0.676546,0.999069
0.676227,0.999069
0.67559,0.999069
0.675271,0.999069
0.675271,0.999058
0.675271,0.999047
0.674952,0.999047
0.674634,0.999047
0.674315,0.999047
0.673996,0.999047
0.673359,0.999047
0.672721,0.999047
0.672403,0.999047
0.672403,0.999036
0.672084,0.999036
0.671765,0.999036
0.671447,0.999036
0.671447,0.999025
0.671447,0.999015
0.671128,0.999015
0.671128,0.999004
0.670809,0.999004
0.669535,0.999004
0.669216,0.999004
0.668897,0.999004
0.668579,0.999004
0.668579,0.998993
