@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
3608,86584,5699,218,2920,0.069471,0.938244,0.997489,0.938244,0.002511,0.96696,0.909674,1.031407,0.99696
3609,86583,5700,218,2920,0.069471,0.938233,0.997489,0.938233,0.002511,0.966954,0.909663,1.031407,0.99696
3610,86582,5701,218,2920,0.069471,0.938223,0.997488,0.938223,0.002512,0.966948,0.909653,1.031407,0.996965
3611,86581,5702,218,2920,0.069471,0.938212,0.997488,0.938212,0.002512,0.966943,0.909643,1.031407,0.99697
3612,86579,5704,218,2920,0.069471,0.93819,0.997488,0.93819,0.002512,0.966931,0.909622,1.031407,0.99697
3613,86578,5705,218,2920,0.069471,0.938179,0.997488,0.938179,0.002512,0.966925,0.909611,1.031407,0.996974
3614,86576,5707,218,2920,0.069471,0.938158,0.997488,0.938158,0.002512,0.966914,0.90959,1.031407,0.996979
3615,86575,5708,218,2920,0.069471,0.938147,0.997488,0.938147,0.002512,0.966908,0.90958,1.031407,0.996979
3616,86572,5711,218,2920,0.069471,0.938114,0.997488,0.938114,0.002512,0.966891,0.909548,1.031407,0.996979
3617,86571,5712,218,2920,0.069471,0.938103,0.997488,0.938103,0.002512,0.966885,0.909538,1.031407,0.996983
3618,86570,5713,218,2920,0.069471,0.938093,0.997488,0.938093,0.002512,0.966879,0.909527,1.031407,0.996991
3619,86568,5715,218,2920,0.069471,0.938071,0.997488,0.938071,0.002512,0.966868,0.909506,1.031407,0.996997
3620,86564,5719,218,2920,0.069471,0.938028,0.997488,0.938028,0.002512,0.966844,0.909464,1.031407,0.997
3621,86563,5720,218,2920,0.069471,0.938017,0.997488,0.938017,0.002512,0.966839,0.909454,1.031407,0.997001
3622,86561,5722,218,2920,0.069471,0.937995,0.997488,0.937995,0.002512,0.966827,0.909433,1.031407,0.997006
3623,86557,5726,218,2920,0.069471,0.937952,0.997488,0.937952,0.002512,0.966804,0.909391,1.031406,0.99701
3624,86554,5729,218,2920,0.069471,0.937919,0.997488,0.937919,0.002512,0.966787,0.90936,1.031406,0.997015
3625,86553,5730,218,2920,0.069471,0.937908,0.997488,0.937908,0.002512,0.966781,0.909349,1.031406,0.997015
3626,86551,5732,218,2920,0.069471,0.937887,0.997488,0.937887,0.002512,0.966769,0.909328,1.031406,0.997015
3627,86550,5733,218,2920,0.069471,0.937876,0.997488,0.937876,0.002512,0.966764,0.909318,1.031406,0.997017
3628,86549,5734,218,2920,0.069471,0.937865,0.997488,0.937865,0.002512,0.966758,0.909307,1.031406,0.997024
3629,86548,5735,218,2920,0.069471,0.937854,0.997487,0.937854,0.002513,0.966752,0.909297,1.031406,0.997037
3630,86547,5736,217,2921,0.069152,0.937843,0.997499,0.937843,0.002501,0.966752,0.909276,1.031418,0.997038
3631,86546,5737,217,2921,0.069152,0.937833,0.997499,0.937833,0.002501,0.966746,0.909265,1.031418,0.997041
3632,86543,5740,217,2921,0.069152,0.9378,0.997499,0.9378,0.002501,0.966729,0.909234,1.031418,0.997041
3633,86539,5744,217,2921,0.069152,0.937757,0.997499,0.937757,0.002501,0.966706,0.909192,1.031418,0.997041
3634,86537,5746,217,2921,0.069152,0.937735,0.997499,0.937735,0.002501,0.966694,0.909171,1.031418,0.997041
3635,86536,5747,217,2921,0.069152,0.937724,0.997499,0.937724,0.002501,0.966688,0.90916,1.031418,0.997053
3636,86535,5748,217,2921,0.069152,0.937713,0.997499,0.937713,0.002501,0.966682,0.90915,1.031418,0.997059
3637,86531,5752,217,2921,0.069152,0.93767,0.997499,0.93767,0.002501,0.966659,0.909108,1.031418,0.997059
3638,86527,5756,217,2921,0.069152,0.937627,0.997498,0.937627,0.002502,0.966636,0.909066,1.031417,0.997062
3639,86525,5758,217,2921,0.069152,0.937605,0.997498,0.937605,0.002502,0.966625,0.909045,1.031417,0.997065
3640,86524,5759,217,2921,0.069152,0.937594,0.997498,0.937594,0.002502,0.966619,0.909035,1.031417,0.997067
3641,86523,5760,217,2921,0.069152,0.937583,0.997498,0.937583,0.002502,0.966613,0.909024,1.031417,0.997067
3642,86519,5764,217,2921,0.069152,0.93754,0.997498,0.93754,0.002502,0.96659,0.908982,1.031417,0.997067
3643,86517,5766,217,2921,0.069152,0.937518,0.997498,0.937518,0.002502,0.966579,0.908961,1.031417,0.997067
3644,86515,5768,217,2921,0.069152,0.937497,0.997498,0.937497,0.002502,0.966567,0.90894,1.031417,0.99707
3645,86514,5769,217,2921,0.069152,0.937486,0.997498,0.937486,0.002502,0.966561,0.90893,1.031417,0.99707
3646,86513,5770,217,2921,0.069152,0.937475,0.997498,0.937475,0.002502,0.966556,0.908919,1.031417,0.997072
3647,86513,5770,216,2922,0.068834,0.937475,0.997509,0.937475,0.002491,0.966561,0.908909,1.031429,0.997073
3648,86510,5773,216,2922,0.068834,0.937442,0.997509,0.937442,0.002491,0.966544,0.908878,1.031429,0.997076
3649,86509,5774,216,2922,0.068834,0.937432,0.997509,0.937432,0.002491,0.966538,0.908867,1.031429,0.997076
3650,86508,5775,216,2922,0.068834,0.937421,0.997509,0.937421,0.002491,0.966532,0.908857,1.031429,0.997076
3651,86505,5778,216,2922,0.068834,0.937388,0.997509,0.937388,0.002491,0.966515,0.908825,1.031429,0.997079
3652,86504,5779,216,2922,0.068834,0.937377,0.997509,0.937377,0.002491,0.966509,0.908815,1.031429,0.997082
3653,86503,5780,216,2922,0.068834,0.937367,0.997509,0.937367,0.002491,0.966503,0.908804,1.031429,0.997085
3654,86502,5781,216,2922,0.068834,0.937356,0.997509,0.937356,0.002491,0.966497,0.908794,1.031429,0.997085
3655,86501,5782,216,2922,0.068834,0.937345,0.997509,0.937345,0.002491,0.966492,0.908783,1.031429,0.997085
3656,86499,5784,216,2922,0.068834,0.937323,0.997509,0.937323,0.002491,0.96648,0.908762,1.031428,0.997087
3657,86497,5786,216,2922,0.068834,0.937302,0.997509,0.937302,0.002491,0.966469,0.908741,1.031428,0.99709
3658,86496,5787,216,2922,0.068834,0.937291,0.997509,0.937291,0.002491,0.966463,0.908731,1.031428,0.997091
3659,86495,5788,216,2922,0.068834,0.93728,0.997509,0.93728,0.002491,0.966457,0.90872,1.031428,0.997093
3660,86491,5792,216,2922,0.068834,0.937237,0.997509,0.937237,0.002491,0.966434,0.908678,1.031428,0.997093
3661,86489,5794,216,2922,0.068834,0.937215,0.997509,0.937215,0.002491,0.966422,0.908657,1.031428,0.997093
3662,86488,5795,216,2922,0.068834,0.937204,0.997509,0.937204,0.002491,0.966417,0.908647,1.031428,0.997096
3663,86487,5796,216,2922,0.068834,0.937193,0.997509,0.937193,0.002491,0.966411,0.908636,1.031428,0.997097
3664,86484,5799,216,2922,0.068834,0.937161,0.997509,0.937161,0.002491,0.966393,0.908605,1.031428,0.997099
3665,86483,5800,216,2922,0.068834,0.93715,0.997509,0.93715,0.002491,0.966388,0.908595,1.031428,0.997101
3666,86481,5802,216,2922,0.068834,0.937128,0.997509,0.937128,0.002491,0.966376,0.908574,1.031428,0.997101
3667,86480,5803,216,2922,0.068834,0.937117,0.997509,0.937117,0.002491,0.96637,0.908563,1.031428,0.997104
3668,86478,5805,216,2922,0.068834,0.937096,0.997508,0.937096,0.002492,0.966359,0.908542,1.031428,0.997106
3669,86477,5806,216,2922,0.068834,0.937085,0.997508,0.937085,0.002492,0.966353,0.908532,1.031428,0.997107
3670,86476,5807,216,2922,0.068834,0.937074,0.997508,0.937074,0.002492,0.966347,0.908521,1.031428,0.99711
3671,86474,5809,216,2922,0.068834,0.937052,0.997508,0.937052,0.002492,0.966336,0.9085,1.031428,0.997113
3672,86473,5810,216,2922,0.068834,0.937041,0.997508,0.937041,0.002492,0.96633,0.90849,1.031428,0.997115
3673,86472,5811,216,2922,0.068834,0.937031,0.997508,0.937031,0.002492,0.966324,0.908479,1.031428,0.997118
3674,86471,5812,216,2922,0.068834,0.93702,0.997508,0.93702,0.002492,0.966318,0.908469,1.031428,0.997118
3675,86469,5814,216,2922,0.068834,0.936998,0.997508,0.936998,0.002492,0.966307,0.908448,1.031428,0.997122
3676,86467,5816,216,2922,0.068834,0.936976,0.997508,0.936976,0.002492,0.966295,0.908427,1.031428,0.997124
3677,86464,5819,216,2922,0.068834,0.936944,0.997508,0.936944,0.002492,0.966278,0.908395,1.031427,0.997126
3678,86463,5820,216,2922,0.068834,0.936933,0.997508,0.936933,0.002492,0.966272,0.908385,1.031427,0.997126
3679,86461,5822,216,2922,0.068834,0.936911,0.997508,0.936911,0.002492,0.966261,0.908364,1.031427,0.997126
3680,86460,5823,216,2922,0.068834,0.936901,0.997508,0.936901,0.002492,0.966255,0.908354,1.031427,0.997135
3681,86458,5825,216,2922,0.068834,0.936879,0.997508,0.936879,0.002492,0.966243,0.908333,1.031427,0.997135
3682,86457,5826,216,2922,0.068834,0.936868,0.997508,0.936868,0.002492,0.966238,0.908322,1.031427,0.997137
3683,86456,5827,216,2922,0.068834,0.936857,0.997508,0.936857,0.002492,0.966232,0.908312,1.031427,0.997139
3684,86455,5828,216,2922,0.068834,0.936846,0.997508,0.936846,0.002492,0.966226,0.908301,1.031427,0.997141
3685,86454,5829,216,2922,0.068834,0.936836,0.997508,0.936836,0.002492,0.96622,0.908291,1.031427,0.997143
3686,86452,5831,216,2922,0.068834,0.936814,0.997508,0.936814,0.002492,0.966209,0.90827,1.031427,0.997146
3687,86451,5832,216,2922,0.068834,0.936803,0.997508,0.936803,0.002492,0.966203,0.908259,1.031427,0.997151
3688,86450,5833,216,2922,0.068834,0.936792,0.997508,0.936792,0.002492,0.966197,0.908249,1.031427,0.997151
3689,86448,5835,215,2923,0.068515,0.936771,0.997519,0.936771,0.002481,0.966191,0.908217,1.031439,0.997156
3690,86446,5837,215,2923,0.068515,0.936749,0.997519,0.936749,0.002481,0.966179,0.908196,1.031439,0.997159
3691,86445,5838,215,2923,0.068515,0.936738,0.997519,0.936738,0.002481,0.966174,0.908186,1.031439,0.997167
3692,86444,5839,215,2923,0.068515,0.936727,0.997519,0.936727,0.002481,0.966168,0.908175,1.031439,0.997167
3693,86443,5840,215,2923,0.068515,0.936716,0.997519,0.936716,0.002481,0.966162,0.908165,1.031439,0.997167
3694,86442,5841,215,2923,0.068515,0.936706,0.997519,0.936706,0.002481,0.966156,0.908154,1.031439,0.997171
3695,86441,5842,215,2923,0.068515,0.936695,0.997519,0.936695,0.002481,0.96615,0.908144,1.031439,0.997172
3696,86439,5844,215,2923,0.068515,0.936673,0.997519,0.936673,0.002481,0.966139,0.908123,1.031439,0.997175
3697,86438,5845,215,2923,0.068515,0.936662,0.997519,0.936662,0.002481,0.966133,0.908112,1.031439,0.997179
3698,86437,5846,215,2923,0.068515,0.936651,0.997519,0.936651,0.002481,0.966127,0.908102,1.031439,0.997183
3699,86435,5848,215,2923,0.068515,0.93663,0.997519,0.93663,0.002481,0.966116,0.908081,1.031438,0.997183
3700,86434,5849,215,2923,0.068515,0.936619,0.997519,0.936619,0.002481,0.96611,0.908071,1.031438,0.997187
3701,86433,5850,215,2923,0.068515,0.936608,0.997519,0.936608,0.002481,0.966104,0.90806,1.031438,0.997191
3702,86431,5852,215,2923,0.068515,0.936586,0.997519,0.936586,0.002481,0.966093,0.908039,1.031438,0.997191
3703,86430,5853,215,2923,0.068515,0.936576,0.997519,0.936576,0.002481,0.966087,0.908029,1.031438,0.997193
3704,86427,5856,215,2923,0.068515,0.936543,0.997519,0.936543,0.002481,0.96607,0.907997,1.031438,0.997194
3705,86425,5858,215,2923,0.068515,0.936521,0.997518,0.936521,0.002482,0.966058,0.907976,1.031438,0.997196
3706,86423,5860,215,2923,0.068515,0.9365,0.997518,0.9365,0.002482,0.966046,0.907955,1.031438,0.997199
3707,86421,5862,215,2923,0.068515,0.936478,0.997518,0.936478,0.002482,0.966035,0.907934,1.031438,0.997201
3708,86420,5863,215,2923,0.068515,0.936467,0.997518,0.936467,0.002482,0.966029,0.907924,1.031438,0.997207
3709,86419,5864,215,2923,0.068515,0.936456,0.997518,0.936456,0.002482,0.966023,0.907913,1.031438,0.997207
3710,86418,5865,215,2923,0.068515,0.936445,0.997518,0.936445,0.002482,0.966018,0.907903,1.031438,0.997214
3711,86417,5866,215,2923,0.068515,0.936435,0.997518,0.936435,0.002482,0.966012,0.907892,1.031438,0.997214
3712,86413,5870,215,2923,0.068515,0.936391,0.997518,0.936391,0.002482,0.965989,0.90785,1.031438,0.997214
3713,86412,5871,215,2923,0.068515,0.93638,0.997518,0.93638,0.002482,0.965983,0.90784,1.031438,0.997214
3714,86411,5872,215,2923,0.068515,0.93637,0.997518,0.93637,0.002482,0.965977,0.90783,1.031438,0.997222
3715,86410,5873,215,2923,0.068515,0.936359,0.997518,0.936359,0.002482,0.965971,0.907819,1.031438,0.997222
3716,86409,5874,215,2923,0.068515,0.936348,0.997518,0.936348,0.002482,0.965966,0.907809,1.031438,0.99723
3717,86408,5875,215,2923,0.068515,0.936337,0.997518,0.936337,0.002482,0.96596,0.907798,1.031438,0.99723
3718,86404,5879,215,2923,0.068515,0.936294,0.997518,0.936294,0.002482,0.965937,0.907756,1.031438,0.997234
3719,86402,5881,215,2923,0.068515,0.936272,0.997518,0.936272,0.002482,0.965925,0.907735,1.031437,0.997238
3720,86401,5882,215,2923,0.068515,0.936261,0.997518,0.936261,0.002482,0.965919,0.907725,1.031437,0.997238
3721,86400,5883,215,2923,0.068515,0.93625,0.997518,0.93625,0.002482,0.965914,0.907714,1.031437,0.997241
3722,86399,5884,215,2923,0.068515,0.93624,0.997518,0.93624,0.002482,0.965908,0.907704,1.031437,0.997251
3723,86397,5886,215,2923,0.068515,0.936218,0.997518,0.936218,0.002482,0.965896,0.907683,1.031437,0.997253
3724,86395,5888,215,2923,0.068515,0.936196,0.997518,0.936196,0.002482,0.965885,0.907662,1.031437,0.997253
3725,86394,5889,215,2923,0.068515,0.936185,0.997518,0.936185,0.002482,0.965879,0.907651,1.031437,0.997253
3726,86393,5890,215,2923,0.068515,0.936175,0.997518,0.936175,0.002482,0.965873,0.907641,1.031437,0.997255
3727,86391,5892,215,2923,0.068515,0.936153,0.997517,0.936153,0.002483,0.965862,0.90762,1.031437,0.997256
3728,86390,5893,215,2923,0.068515,0.936142,0.997517,0.936142,0.002483,0.965856,0.907609,1.031437,0.99726
3729,86389,5894,215,2923,0.068515,0.936131,0.997517,0.936131,0.002483,0.96585,0.907599,1.031437,0.99726
3730,86388,5895,215,2923,0.068515,0.93612,0.997517,0.93612,0.002483,0.965844,0.907588,1.031437,0.997262
3731,86387,5896,215,2923,0.068515,0.93611,0.997517,0.93611,0.002483,0.965838,0.907578,1.031437,0.997268
3732,86385,5898,215,2923,0.068515,0.936088,0.997517,0.936088,0.002483,0.965827,0.907557,1.031437,0.99727
3733,86384,5899,215,2923,0.068515,0.936077,0.997517,0.936077,0.002483,0.965821,0.907547,1.031437,0.997275
3734,86383,5900,215,2923,0.068515,0.936066,0.997517,0.936066,0.002483,0.965815,0.907536,1.031437,0.997283
3735,86382,5901,215,2923,0.068515,0.936055,0.997517,0.936055,0.002483,0.965809,0.907526,1.031437,0.997283
3736,86380,5903,215,2923,0.068515,0.936034,0.997517,0.936034,0.002483,0.965798,0.907505,1.031437,0.997286
3737,86379,5904,215,2923,0.068515,0.936023,0.997517,0.936023,0.002483,0.965792,0.907494,1.031437,0.99729
3738,86378,5905,215,2923,0.068515,0.936012,0.997517,0.936012,0.002483,0.965786,0.907484,1.031437,0.997292
3739,86377,5906,215,2923,0.068515,0.936001,0.997517,0.936001,0.002483,0.965781,0.907473,1.031437,0.997297
3740,86375,5908,215,2923,0.068515,0.93598,0.997517,0.93598,0.002483,0.965769,0.907452,1.031437,0.997297
3741,86372,5911,215,2923,0.068515,0.935947,0.997517,0.935947,0.002483,0.965752,0.907421,1.031437,0.997297
3742,86371,5912,215,2923,0.068515,0.935936,0.997517,0.935936,0.002483,0.965746,0.90741,1.031437,0.997301
3743,86370,5913,215,2923,0.068515,0.935925,0.997517,0.935925,0.002483,0.96574,0.9074,1.031437,0.997301
3744,86369,5914,215,2923,0.068515,0.935915,0.997517,0.935915,0.002483,0.965734,0.907389,1.031437,0.997305
3745,86367,5916,215,2923,0.068515,0.935893,0.997517,0.935893,0.002483,0.965723,0.907368,1.031436,0.997305
3746,86366,5917,215,2923,0.068515,0.935882,0.997517,0.935882,0.002483,0.965717,0.907358,1.031436,0.997307
3747,86365,5918,215,2923,0.068515,0.935871,0.997517,0.935871,0.002483,0.965711,0.907347,1.031436,0.997312
3748,86364,5919,215,2923,0.068515,0.93586,0.997517,0.93586,0.002483,0.965705,0.907337,1.031436,0.997312
3749,86363,5920,215,2923,0.068515,0.93585,0.997517,0.93585,0.002483,0.9657,0.907326,1.031436,0.997312
3750,86361,5922,215,2923,0.068515,0.935828,0.997517,0.935828,0.002483,0.965688,0.907306,1.031436,0.997315
3751,86360,5923,215,2923,0.068515,0.935817,0.997517,0.935817,0.002483,0.965682,0.907295,1.031436,0.997326
3752,86359,5924,215,2923,0.068515,0.935806,0.997517,0.935806,0.002483,0.965676,0.907285,1.031436,0.997333
3753,86358,5925,215,2923,0.068515,0.935795,0.997517,0.935795,0.002483,0.965671,0.907274,1.031436,0.997333
3754,86357,5926,215,2923,0.068515,0.935784,0.997517,0.935784,0.002483,0.965665,0.907264,1.031436,0.997333
3755,86356,5927,215,2923,0.068515,0.935774,0.997516,0.935774,0.002484,0.965659,0.907253,1.031436,0.997333
3756,86355,5928,215,2923,0.068515,0.935763,0.997516,0.935763,0.002484,0.965653,0.907243,1.031436,0.99734
3757,86353,5930,215,2923,0.068515,0.935741,0.997516,0.935741,0.002484,0.965642,0.907222,1.031436,0.997347
3758,86351,5932,215,2923,0.068515,0.935719,0.997516,0.935719,0.002484,0.96563,0.907201,1.031436,0.997349
3759,86350,5933,215,2923,0.068515,0.935709,0.997516,0.935709,0.002484,0.965624,0.90719,1.031436,0.997351
3760,86349,5934,215,2923,0.068515,0.935698,0.997516,0.935698,0.002484,0.965619,0.90718,1.031436,0.997354
3761,86348,5935,215,2923,0.068515,0.935687,0.997516,0.935687,0.002484,0.965613,0.907169,1.031436,0.997354
3762,86347,5936,215,2923,0.068515,0.935676,0.997516,0.935676,0.002484,0.965607,0.907159,1.031436,0.997354
3763,86346,5937,215,2923,0.068515,0.935665,0.997516,0.935665,0.002484,0.965601,0.907148,1.031436,0.997357
3764,86345,5938,215,2923,0.068515,0.935654,0.997516,0.935654,0.002484,0.965596,0.907138,1.031436,0.997361
3765,86344,5939,215,2923,0.068515,0.935644,0.997516,0.935644,0.002484,0.96559,0.907127,1.031436,0.997361
3766,86343,5940,215,2923,0.068515,0.935633,0.997516,0.935633,0.002484,0.965584,0.907117,1.031436,0.997365
3767,86342,5941,215,2923,0.068515,0.935622,0.997516,0.935622,0.002484,0.965578,0.907106,1.031436,0.997368
3768,86341,5942,215,2923,0.068515,0.935611,0.997516,0.935611,0.002484,0.965572,0.907096,1.031436,0.997368
3769,86340,5943,215,2923,0.068515,0.9356,0.997516,0.9356,0.002484,0.965567,0.907085,1.031436,0.997368
3770,86339,5944,215,2923,0.068515,0.935589,0.997516,0.935589,0.002484,0.965561,0.907075,1.031436,0.997375
3771,86338,5945,215,2923,0.068515,0.935579,0.997516,0.935579,0.002484,0.965555,0.907064,1.031436,0.997375
3772,86337,5946,215,2923,0.068515,0.935568,0.997516,0.935568,0.002484,0.965549,0.907054,1.031436,0.997379
3773,86336,5947,215,2923,0.068515,0.935557,0.997516,0.935557,0.002484,0.965543,0.907044,1.031436,0.99738
3774,86335,5948,215,2923,0.068515,0.935546,0.997516,0.935546,0.002484,0.965538,0.907033,1.031436,0.997382
3775,86334,5949,215,2923,0.068515,0.935535,0.997516,0.935535,0.002484,0.965532,0.907023,1.031435,0.997382
3776,86333,5950,215,2923,0.068515,0.935524,0.997516,0.935524,0.002484,0.965526,0.907012,1.031435,0.997389
3777,86332,5951,215,2923,0.068515,0.935514,0.997516,0.935514,0.002484,0.96552,0.907002,1.031435,0.997394
3778,86330,5953,215,2923,0.068515,0.935492,0.997516,0.935492,0.002484,0.965509,0.906981,1.031435,0.997396
3779,86329,5954,215,2923,0.068515,0.935481,0.997516,0.935481,0.002484,0.965503,0.90697,1.031435,0.997396
3780,86328,5955,215,2923,0.068515,0.93547,0.997516,0.93547,0.002484,0.965497,0.90696,1.031435,0.997396
3781,86327,5956,215,2923,0.068515,0.935459,0.997516,0.935459,0.002484,0.965491,0.906949,1.031435,0.997403
3782,86326,5957,215,2923,0.068515,0.935449,0.997516,0.935449,0.002484,0.965486,0.906939,1.031435,0.997403
3783,86325,5958,215,2923,0.068515,0.935438,0.997516,0.935438,0.002484,0.96548,0.906928,1.031435,0.997409
3784,86324,5959,215,2923,0.068515,0.935427,0.997516,0.935427,0.002484,0.965474,0.906918,1.031435,0.997409
3785,86323,5960,215,2923,0.068515,0.935416,0.997516,0.935416,0.002484,0.965468,0.906907,1.031435,0.997409
3786,86322,5961,215,2923,0.068515,0.935405,0.997516,0.935405,0.002484,0.965462,0.906897,1.031435,0.997416
3787,86321,5962,215,2923,0.068515,0.935394,0.997515,0.935394,0.002485,0.965457,0.906886,1.031435,0.997419
3788,86320,5963,215,2923,0.068515,0.935384,0.997515,0.935384,0.002485,0.965451,0.906876,1.031435,0.997423
3789,86318,5965,215,2923,0.068515,0.935362,0.997515,0.935362,0.002485,0.965439,0.906855,1.031435,0.997423
3790,86317,5966,215,2923,0.068515,0.935351,0.997515,0.935351,0.002485,0.965434,0.906844,1.031435,0.997423
3791,86316,5967,215,2923,0.068515,0.93534,0.997515,0.93534,0.002485,0.965428,0.906834,1.031435,0.997429
3792,86315,5968,215,2923,0.068515,0.935329,0.997515,0.935329,0.002485,0.965422,0.906823,1.031435,0.997436
3793,86314,5969,215,2923,0.068515,0.935319,0.997515,0.935319,0.002485,0.965416,0.906813,1.031435,0.997436
3794,86313,5970,215,2923,0.068515,0.935308,0.997515,0.935308,0.002485,0.96541,0.906802,1.031435,0.997445
3795,86310,5973,215,2923,0.068515,0.935275,0.997515,0.935275,0.002485,0.965393,0.906771,1.031435,0.997449
3796,86307,5976,215,2923,0.068515,0.935243,0.997515,0.935243,0.002485,0.965376,0.90674,1.031435,0.997451
3797,86306,5977,215,2923,0.068515,0.935232,0.997515,0.935232,0.002485,0.96537,0.906729,1.031435,0.997455
3798,86303,5980,215,2923,0.068515,0.935199,0.997515,0.935199,0.002485,0.965353,0.906698,1.031435,0.997459
3799,86301,5982,215,2923,0.068515,0.935178,0.997515,0.935178,0.002485,0.965341,0.906677,1.031435,0.997462
3800,86298,5985,215,2923,0.068515,0.935145,0.997515,0.935145,0.002485,0.965324,0.906645,1.031434,0.997462
3801,86297,5986,215,2923,0.068515,0.935134,0.997515,0.935134,0.002485,0.965318,0.906635,1.031434,0.997465
3802,86296,5987,215,2923,0.068515,0.935123,0.997515,0.935123,0.002485,0.965312,0.906624,1.031434,0.997468
3803,86294,5989,215,2923,0.068515,0.935102,0.997515,0.935102,0.002485,0.9653,0.906603,1.031434,0.997468
3804,86293,5990,215,2923,0.068515,0.935091,0.997515,0.935091,0.002485,0.965295,0.906593,1.031434,0.997475
3805,86291,5992,215,2923,0.068515,0.935069,0.997515,0.935069,0.002485,0.965283,0.906572,1.031434,0.997478
3806,86289,5994,215,2923,0.068515,0.935048,0.997515,0.935048,0.002485,0.965272,0.906551,1.031434,0.997481
3807,86287,5996,215,2923,0.068515,0.935026,0.997515,0.935026,0.002485,0.96526,0.90653,1.031434,0.997484
3808,86286,5997,215,2923,0.068515,0.935015,0.997514,0.935015,0.002486,0.965254,0.90652,1.031434,0.997487
3809,86284,5999,215,2923,0.068515,0.934993,0.997514,0.934993,0.002486,0.965243,0.906499,1.031434,0.997494
3810,86281,6002,215,2923,0.068515,0.934961,0.997514,0.934961,0.002486,0.965225,0.906467,1.031434,0.997497
3811,86279,6004,215,2923,0.068515,0.934939,0.997514,0.934939,0.002486,0.965214,0.906446,1.031434,0.9975
3812,86277,6006,214,2924,0.068196,0.934918,0.997526,0.934918,0.002474,0.965207,0.906415,1.031446,0.9975
3813,86276,6007,214,2924,0.068196,0.934907,0.997526,0.934907,0.002474,0.965202,0.906404,1.031446,0.997503
3814,86275,6008,214,2924,0.068196,0.934896,0.997526,0.934896,0.002474,0.965196,0.906394,1.031446,0.997506
3815,86274,6009,214,2924,0.068196,0.934885,0.997526,0.934885,0.002474,0.96519,0.906383,1.031446,0.997512
3816,86273,6010,214,2924,0.068196,0.934874,0.997526,0.934874,0.002474,0.965184,0.906373,1.031446,0.997512
3817,86270,6013,214,2924,0.068196,0.934842,0.997526,0.934842,0.002474,0.965167,0.906341,1.031446,0.997512
3818,86269,6014,214,2924,0.068196,0.934831,0.997526,0.934831,0.002474,0.965161,0.906331,1.031445,0.997514
3819,86268,6015,214,2924,0.068196,0.93482,0.997525,0.93482,0.002475,0.965155,0.90632,1.031445,0.997516
3820,86267,6016,214,2924,0.068196,0.934809,0.997525,0.934809,0.002475,0.96515,0.90631,1.031445,0.997519
3821,86265,6018,214,2924,0.068196,0.934788,0.997525,0.934788,0.002475,0.965138,0.906289,1.031445,0.997519
3822,86264,6019,214,2924,0.068196,0.934777,0.997525,0.934777,0.002475,0.965132,0.906278,1.031445,0.997522
3823,86263,6020,214,2924,0.068196,0.934766,0.997525,0.934766,0.002475,0.965126,0.906268,1.031445,0.997525
3824,86262,6021,214,2924,0.068196,0.934755,0.997525,0.934755,0.002475,0.965121,0.906258,1.031445,0.997525
3825,86261,6022,214,2924,0.068196,0.934744,0.997525,0.934744,0.002475,0.965115,0.906247,1.031445,0.997528
3826,86260,6023,214,2924,0.068196,0.934733,0.997525,0.934733,0.002475,0.965109,0.906237,1.031445,0.997529
3827,86259,6024,214,2924,0.068196,0.934723,0.997525,0.934723,0.002475,0.965103,0.906226,1.031445,0.997531
3828,86258,6025,214,2924,0.068196,0.934712,0.997525,0.934712,0.002475,0.965097,0.906216,1.031445,0.997532
3829,86254,6029,214,2924,0.068196,0.934668,0.997525,0.934668,0.002475,0.965074,0.906174,1.031445,0.997534
3830,86244,6039,214,2924,0.068196,0.93456,0.997525,0.93456,0.002475,0.965016,0.906069,1.031445,0.997535
3831,86236,6047,214,2924,0.068196,0.934473,0.997525,0.934473,0.002475,0.96497,0.905985,1.031445,0.997537
3832,86235,6048,214,2924,0.068196,0.934462,0.997525,0.934462,0.002475,0.964964,0.905975,1.031444,0.997537
3833,86234,6049,214,2924,0.068196,0.934452,0.997525,0.934452,0.002475,0.964959,0.905964,1.031444,0.997537
3834,86229,6054,214,2924,0.068196,0.934397,0.997524,0.934397,0.002476,0.96493,0.905912,1.031444,0.997538
3835,86223,6060,214,2924,0.068196,0.934332,0.997524,0.934332,0.002476,0.964895,0.905849,1.031444,0.99754
3836,86222,6061,214,2924,0.068196,0.934322,0.997524,0.934322,0.002476,0.964889,0.905838,1.031444,0.99754
3837,86221,6062,214,2924,0.068196,0.934311,0.997524,0.934311,0.002476,0.964883,0.905828,1.031444,0.99754
3838,86215,6068,214,2924,0.068196,0.934246,0.997524,0.934246,0.002476,0.964848,0.905765,1.031444,0.997541
3839,86208,6075,214,2924,0.068196,0.93417,0.997524,0.93417,0.002476,0.964808,0.905692,1.031444,0.997543
3840,86205,6078,214,2924,0.068196,0.934137,0.997524,0.934137,0.002476,0.964791,0.90566,1.031444,0.997543
