fpr,tpr
0.497451,0.998602
0.496813,0.998602
0.496495,0.998602
0.496176,0.998602
0.495857,0.998602
0.495857,0.998591
0.495539,0.998591
0.494583,0.998591
0.494583,0.99858
0.489484,0.998559
0.489165,0.998548
0.488528,0.998548
0.488209,0.998548
0.488209,0.998537
0.48789,0.998537
0.48789,0.998526
0.487572,0.998526
0.487253,0.998526
0.486934,0.998526
0.486616,0.998526
0.486297,0.998526
0.482154,0.998483
0.481836,0.998483
0.481517,0.998483
0.481198,0.998483
0.477693,0.998375
0.477374,0.998375
0.477055,0.998375
0.476418,0.998364
0.476099,0.998364
0.475781,0.998364
0.475143,0.998364
0.474825,0.998364
0.473869,0.998364
0.473869,0.998353
0.472913,0.998353
0.472594,0.998353
0.472275,0.998353
0.471957,0.998353
0.471319,0.998353
0.471001,0.998353
0.470045,0.998353
0.467814,0.99832
0.466221,0.998277
0.463034,0.998255
0.462396,0.998255
0.459847,0.998169
0.458891,0.998169
0.458572,0.998169
0.458254,0.998169
0.457935,0.998169
0.457935,0.998158
0.457298,0.998158
0.456979,0.998158
0.45666,0.998158
0.456342,0.998158
0.456023,0.998158
0.456023,0.998147
0.455386,0.998147
0.455386,0.998125
0.455067,0.998125
0.454748,0.998125
0.454748,0.998114
0.454111,0.998104
0.453792,0.998104
0.453474,0.998104
0.45188,0.998093
0.450605,0.998049
0.450287,0.998049
0.450287,0.998039
0.450287,0.998028
0.449968,0.998017
0.449649,0.998017
0.449331,0.998017
0.449012,0.998017
0.448693,0.998017
0.448375,0.998017
0.448056,0.998017
0.447419,0.998017
0.4471,0.998017
0.446781,0.998006
0.445825,0.998006
0.443913,0.997984
0.443595,0.997984
0.443276,0.997984
0.442957,0.997984
0.44232,0.997974
0.442001,0.997974
0.441683,0.997974
0.438815,0.997919
0.438496,0.997919
0.438177,0.997919
0.437859,0.997919
0.437859,0.997909
0.43754,0.997909
0.436265,0.997887
0.436265,0.997876
0.435946,0.997865
0.435628,0.997865
0.435309,0.997865
0.43499,0.997865
0.434672,0.997865
0.434034,0.997854
0.433716,0.997822
0.433397,0.997822
0.433397,0.997811
0.433078,0.997811
0.432122,0.997811
0.431804,0.997811
0.431804,0.9978
0.428617,0.997757
0.428617,0.997746
0.42798,0.997746
0.427024,0.997746
0.426705,0.997746
0.426068,0.997746
0.425749,0.997746
0.42543,0.997746
0.425112,0.997746
0.425112,0.997735
0.424156,0.997724
0.424156,0.997681
0.424156,0.99767
0.424156,0.997659
0.424156,0.997649
0.424156,0.997638
0.424156,0.997627
0.421606,0.997605
0.421287,0.997605
0.420969,0.997605
0.420969,0.997594
0.42065,0.997594
0.420331,0.997584
0.420013,0.997584
0.420013,0.997573
0.419694,0.997573
0.419375,0.997573
0.419057,0.997573
0.418738,0.997573
0.418738,0.997562
0.418738,0.997551
0.418738,0.99754
0.418738,0.997529
0.418738,0.997519
0.418738,0.997508
0.418419,0.997508
0.418419,0.997497
0.418101,0.997497
0.417782,0.997497
0.417782,0.997486
0.415233,0.997464
0.414277,0.997367
